Orthogroup	Canis_lupus_protein	Macaca_fascicularis_protein	Mus_musculus_protein	Rattus_norvegicus_protein
OG0009279	XP_038414068.1	XP_045227528.1	NP_851383.2	NP_001101429.1
OG0009280	XP_038414077.1	XP_015291933.3	NP_001272416.1	XP_006238756.1
OG0009281	XP_038414083.1	XP_045227563.1	NP_001307474.1	NP_001389160.1
OG0009282	XP_038414094.1	XP_005543541.3	NP_705741.3	NP_001009710.1
OG0009283	XP_038414096.1	XP_065389609.1	NP_033041.3	NP_001128432.1
OG0009284	XP_038414105.1	XP_005543552.3	NP_080927.1	NP_001007748.1
OG0009285	XP_038414109.1	XP_005543557.2	NP_080823.1	NP_001102733.1
OG0009286	XP_038414110.1	XP_065389548.1	NP_001355990.1	XP_017448928.2
OG0009287	XP_038414121.1	XP_015292054.1	NP_001408233.1	NP_071549.2
OG0009288	XP_038414129.1	XP_045227779.1	NP_001092765.1	XP_008762205.1
OG0009289	XP_038414130.1	XP_005543567.1	NP_032415.2	NP_001100149.2
OG0009290	XP_038414141.1	XP_005543572.1	NP_808338.2	NP_001030173.1
OG0009291	XP_038414145.1	XP_045227860.1	NP_058057.3	NP_001005543.1
OG0009292	XP_038414149.1	XP_045227951.1	XP_006503421.1	XP_063143480.1
OG0009293	XP_038414159.1	XP_005543590.3	NP_080238.2	NP_001101432.1
OG0009294	XP_038414161.1	XP_005543603.2	XP_030109303.1	NP_596887.1
OG0009295	XP_038414162.1	XP_005543599.3	NP_080930.1	NP_001385980.1
OG0009296	XP_038414166.1	XP_065379457.1	NP_573513.2	XP_038965128.1
OG0009297	XP_038414175.1	XP_005543606.2	NP_666368.1	NP_001014090.1
OG0009298	XP_038414177.1	XP_005543609.1	NP_780453.1	NP_001386141.1
OG0009299	XP_038414179.1	XP_005543611.3	NP_033504.2	NP_062082.1
OG0009300	XP_038414182.1	XP_015307387.2	NP_001104747.1	XP_063143187.1
OG0009301	XP_038414183.1	XP_045228161.2	NP_032984.1	NP_001102445.2
OG0009302	XP_038414185.1	XP_045228236.2	NP_001371125.1	XP_063143098.1
OG0009303	XP_038414195.1	XP_065379564.1	NP_778195.1	NP_001094182.1
OG0009304	XP_038414207.1	XP_005543646.1	XP_006503348.1	XP_017449286.1
OG0009305	XP_038414214.1	XP_045242480.2	NP_001139109.1	XP_008762273.1
OG0009306	XP_038414226.1	XP_005543648.2	NP_001272741.1	NP_001101434.1
OG0009307	XP_038414232.1	XP_005543636.1	XP_011238739.2	NP_001414100.1
OG0009308	XP_038414243.1	XP_005543663.3	NP_083692.2	XP_038967113.1
OG0009309	XP_038414254.1	XP_015292522.1	XP_030109496.1	XP_008762274.1
OG0009310	XP_038414257.1	XP_005543690.3	NP_080620.1	NP_001015007.1
OG0009311	XP_038414275.1	XP_045228549.1	NP_033841.1	NP_445849.1
OG0009312	XP_038414294.1	XP_065379927.1	NP_937813.3	NP_001414527.1
OG0009313	XP_038414303.1	XP_065380076.1	NP_001116421.1	XP_017449293.1
OG0009314	XP_038414305.1	XP_045228766.1	NP_075712.2	NP_741990.1
OG0009315	XP_038414306.1	XP_045228776.1	NP_062295.1	NP_001037740.1
OG0009316	XP_038414312.1	XP_015292742.1	NP_081065.2	XP_008762314.1
OG0009317	XP_038414316.1	XP_005543746.3	NP_081208.1	NP_001008721.1
OG0009318	XP_038414329.1	XP_005560721.3	NP_001074418.1	NP_001013149.1
OG0009319	XP_038414331.1	XP_015308971.1	NP_001104589.1	XP_038949511.1
OG0009320	XP_038414335.1	XP_005560731.3	NP_033377.1	NP_072113.1
OG0009321	XP_038414337.1	XP_005560730.2	NP_033762.1	NP_001099500.1
OG0009322	XP_038414339.1	XP_005560743.1	NP_598437.2	NP_001093980.1
OG0009323	XP_038414343.1	XP_005560753.2	NP_083421.2	NP_001012485.1
OG0009324	XP_038414348.1	XP_015308983.2	NP_001011875.1	NP_001012209.1
OG0009325	XP_038414353.1	XP_005560779.2	NP_001025161.1	NP_001414183.1
OG0009326	XP_038414365.1	XP_065404658.1	NP_001011687.1	NP_001012231.1
OG0009327	XP_038414375.1	XP_015309014.1	NP_001028977.1	XP_006251981.1
OG0009328	XP_038414392.1	XP_015309018.2	NP_963999.2	XP_006251970.1
OG0009329	XP_038414403.1	XP_005560839.1	NP_291096.2	NP_001100731.1
OG0009330	XP_038414405.1	XP_005560840.1	NP_062695.2	NP_001019965.1
OG0009331	XP_038414412.1	XP_005571634.1	NP_848725.2	NP_001101564.1
OG0009332	XP_038414414.1	XP_045221561.2	NP_033370.2	NP_058876.2
OG0009333	XP_038414415.1	XP_045221563.2	NP_056596.1	NP_446013.2
OG0009334	XP_038414426.1	XP_005571647.2	NP_082190.1	NP_001102756.1
OG0009335	XP_038414427.1	XP_045221568.1	NP_780698.2	NP_001296384.1
OG0009336	XP_038414455.1	XP_045221585.1	XP_036011407.1	NP_277020.2
OG0009337	XP_038414459.1	XP_015286745.3	NP_001357916.1	NP_075214.2
OG0009338	XP_038414464.1	XP_005571692.1	NP_001034443.1	NP_001395850.1
OG0009339	XP_038414488.1	XP_005571693.1	NP_001136276.1	NP_001401870.1
OG0009340	XP_038414491.1	XP_005571716.1	NP_079878.1	NP_001101560.1
OG0009341	XP_038414502.1	XP_015286771.3	XP_011241894.1	XP_063120486.1
OG0009342	XP_038414529.1	XP_065380716.1	NP_001387926.1	NP_001387932.1
OG0009343	XP_038414533.1	XP_045221616.2	NP_001103483.1	NP_001129330.1
OG0009344	XP_038414537.1	XP_005571868.1	NP_001074715.1	NP_001019523.2
OG0009345	XP_038414549.1	XP_005571883.1	XP_036011864.1	NP_001014105.2
OG0009346	XP_038414553.1	XP_045222575.1	NP_082016.1	NP_001385512.1
OG0009347	XP_038414559.1	XP_015287389.2	NP_031910.1	NP_001101558.1
OG0009348	XP_038414563.1	XP_005571906.1	NP_031595.1	NP_058954.1
OG0009349	XP_038414564.1	XP_045221627.2	XP_006513585.1	XP_063119531.1
OG0009350	XP_038414567.1	XP_005571916.1	NP_001345925.1	NP_001386346.1
OG0009351	XP_038414578.1	XP_015286875.3	NP_034080.1	XP_063120664.1
OG0009352	XP_038414595.1	XP_005571944.2	NP_079827.3	NP_001100251.2
OG0009353	XP_038414596.1	XP_005571945.1	XP_036011484.1	NP_001131117.1
OG0009354	XP_038414600.1	XP_015286882.3	NP_001291504.1	NP_001006985.1
OG0009355	XP_038414617.1	XP_005571955.1	NP_062622.1	NP_071984.2
OG0009356	XP_038414624.1	XP_005571963.3	XP_006513691.1	XP_038936019.2
OG0009357	XP_038414627.1	XP_005571965.2	NP_082184.1	NP_001178710.1
OG0009358	XP_038414628.1	XP_005571967.1	NP_034531.1	NP_058855.1
OG0009359	XP_038414629.1	XP_005571970.2	NP_032543.2	NP_001025202.1
OG0009360	XP_038414636.1	XP_015286900.3	XP_011241936.1	XP_038936010.1
OG0009361	XP_038414647.1	XP_005571982.1	XP_036011566.1	NP_001100249.2
OG0009362	XP_038414652.1	XP_065380761.1	NP_035735.2	NP_001382643.1
OG0009363	XP_038414661.1	XP_005571992.1	XP_006513434.1	XP_063119055.1
OG0009364	XP_038414687.1	XP_005572027.3	NP_033814.2	NP_076469.1
OG0009365	XP_038414698.1	XP_005571998.3	NP_080442.2	NP_001009430.2
OG0009366	XP_038414708.1	XP_005572040.1	XP_011241696.1	XP_006241303.1
OG0009367	XP_038414712.1	XP_005572043.3	NP_892004.1	NP_714947.1
OG0009368	XP_038414715.1	XP_005572051.3	NP_001028503.2	XP_001056437.2
OG0009369	XP_038414719.1	XP_015286908.1	NP_001157172.1	XP_008763482.1
OG0009370	XP_038414727.1	XP_005572055.3	XP_006513818.1	XP_017450215.2
OG0009371	XP_038414734.1	XP_005572057.2	NP_663398.2	NP_001178916.1
OG0009372	XP_038414735.1	XP_005572059.3	NP_780367.2	NP_001178708.1
OG0009373	XP_038414737.1	XP_015286924.1	NP_035591.3	NP_001387882.1
OG0009374	XP_038414742.1	XP_005572076.3	NP_001004164.2	NP_001414087.1
OG0009375	XP_038414756.1	XP_045221714.1	NP_001140162.1	XP_006241292.1
OG0009376	XP_038414781.1	XP_015286934.1	NP_080346.1	NP_001100246.1
OG0009377	XP_038414785.1	XP_005572091.3	XP_006514330.1	XP_038934150.1
OG0009378	XP_038414788.1	XP_005572088.1	NP_081467.2	NP_001100245.1
OG0009379	XP_038414790.1	XP_005572100.1	NP_032803.2	NP_036751.2
OG0009380	XP_038414791.1	XP_045221728.2	NP_032579.2	NP_071779.1
OG0009381	XP_038414796.1	XP_045221746.2	NP_001003910.2	NP_001164076.1
OG0009382	XP_038414799.1	XP_005572118.1	NP_001129039.1	NP_001129038.1
OG0009383	XP_038414802.1	XP_005572113.1	XP_006514318.1	XP_008763518.1
OG0009384	XP_038414806.1	XP_005572122.1	XP_030101101.1	NP_001008358.1
OG0009385	XP_038414808.1	XP_045221747.1	NP_035044.1	NP_113741.1
OG0009386	XP_038414814.1	XP_005556048.1	NP_444354.2	XP_063134090.1
OG0009387	XP_038414816.1	XP_005556054.1	NP_064655.4	NP_001178746.1
OG0009388	XP_038414821.1	XP_005556066.1	NP_056566.2	NP_001101916.1
OG0009389	XP_038414823.1	XP_005556060.1	NP_081180.1	NP_001101915.1
OG0009390	XP_038414830.1	XP_005556063.3	NP_001242962.1	NP_001178629.1
OG0009391	XP_038414840.1	XP_005556074.2	XP_006531305.1	XP_038954094.1
OG0009392	XP_038414848.1	XP_015306360.1	NP_598584.2	XP_017456700.1
OG0009393	XP_038414853.1	XP_005556072.1	NP_080591.1	NP_001020935.1
OG0009394	XP_038414861.1	XP_005556083.1	NP_084012.1	NP_001010948.1
OG0009395	XP_038414877.1	XP_045248866.1	NP_898919.3	XP_063133962.1
OG0009396	XP_038414885.1	XP_005556094.1	NP_001351374.1	XP_006255484.1
OG0009397	XP_038414886.1	XP_065401635.1	NP_001074709.1	NP_001178528.1
OG0009398	XP_038414895.1	XP_015306376.2	NP_001077375.1	XP_038953451.1
OG0009399	XP_038414932.1	XP_015306392.3	XP_011238437.1	XP_006232845.1
OG0009400	XP_038414954.1	XP_045248885.2	XP_006501392.1	NP_001386160.1
OG0009401	XP_038414955.1	XP_005556138.1	NP_001171244.1	NP_001406457.1
OG0009402	XP_038414961.1	XP_005556142.1	NP_796234.1	NP_001388824.1
OG0009403	XP_038414979.1	XP_005556148.3	NP_001028473.2	NP_001099907.1
OG0009404	XP_038414981.1	XP_065401670.1	XP_011238598.1	XP_038958566.1
OG0009405	XP_038414988.1	XP_065401694.1	NP_084073.2	NP_001385592.1
OG0009406	XP_038414994.1	XP_005556158.3	NP_766269.3	NP_001386453.1
OG0009407	XP_038414999.1	XP_005556174.1	NP_058064.2	NP_068525.1
OG0009408	XP_038415001.1	XP_005556177.1	NP_862897.1	NP_064456.2
OG0009409	XP_038415002.1	XP_045248909.1	NP_001104518.1	NP_001008724.1
OG0009410	XP_038415004.1	XP_005556181.2	NP_001304034.1	XP_006232587.1
OG0009411	XP_038415006.1	XP_045248910.1	NP_076113.1	NP_071616.1
OG0009412	XP_038415007.1	XP_065401704.1	NP_001139800.1	NP_001129189.1
OG0009413	XP_038415013.1	XP_005556192.1	NP_032757.2	NP_076458.1
OG0009414	XP_038415015.1	XP_005556198.3	NP_001074699.1	NP_001129188.1
OG0009415	XP_038415016.1	XP_005556209.1	NP_064295.2	NP_071798.1
OG0009416	XP_038415017.1	XP_005556211.1	NP_064355.1	NP_112607.1
OG0009417	XP_038415025.1	XP_005556230.3	NP_573450.2	NP_954536.1
OG0009418	XP_038415026.1	XP_005556224.2	NP_081771.2	NP_001102021.1
OG0009419	XP_038415035.1	XP_015306459.2	NP_997617.1	XP_006232570.1
OG0009420	XP_038415041.1	XP_005556238.1	NP_083758.1	NP_001101155.1
OG0009421	XP_038415062.1	XP_005556258.3	NP_848788.2	NP_001258124.1
OG0009422	XP_038415066.1	XP_005556264.2	NP_001157036.1	NP_001019943.1
OG0009423	XP_038415067.1	XP_045247825.2	NP_001390802.1	XP_017455664.2
OG0009424	XP_038415069.1	XP_045221324.2	NP_079741.1	NP_001162573.1
OG0009425	XP_038415074.1	XP_015306488.1	NP_001284483.1	NP_001386353.1
OG0009426	XP_038415080.1	XP_045248962.1	NP_038522.2	NP_037260.2
OG0009427	XP_038415083.1	XP_005556307.1	XP_006509579.1	XP_017455592.1
OG0009428	XP_038415090.1	XP_005555116.3	NP_031594.1	NP_071592.1
OG0009429	XP_038415096.1	XP_045222773.2	NP_080000.1	NP_001020223.1
OG0009430	XP_038415097.1	XP_005571912.3	XP_036012021.1	XP_038936521.1
OG0009431	XP_038415101.1	XP_005572111.2	NP_780540.2	NP_001128359.1
OG0009432	XP_038415111.1	XP_005556210.3	NP_808330.1	NP_001414104.1
OG0009433	XP_038415138.1	XP_005562594.3	NP_001106821.1	NP_001383327.1
OG0009434	XP_038415139.1	XP_045253741.2	NP_083392.1	NP_001100796.1
OG0009435	XP_038415158.1	XP_005563228.1	NP_083278.1	NP_001102925.1
OG0009436	XP_038415162.1	XP_005562682.3	NP_082274.1	NP_001028234.1
OG0009437	XP_038415164.1	XP_065401858.1	NP_033582.2	NP_001389498.1
OG0009438	XP_038415176.1	XP_005549698.1	NP_032369.2	NP_036720.2
OG0009439	XP_038415182.1	XP_005551152.1	NP_001355685.1	NP_446301.2
OG0009440	XP_038415203.1	XP_005551131.2	NP_038889.1	NP_001128466.1
OG0009441	XP_038415209.1	XP_005551106.3	NP_598435.1	NP_001414344.1
OG0009442	XP_038415220.1	XP_005551100.3	NP_035907.1	XP_063141469.1
OG0009443	XP_038415266.1	XP_065398767.1	NP_780617.2	XP_006236457.1
OG0009444	XP_038415272.1	XP_065398764.1	NP_001368881.1	XP_006236445.1
OG0009445	XP_038415292.1	XP_005551055.3	NP_647457.2	NP_001102699.1
OG0009446	XP_038415294.1	XP_005551048.3	NP_001033693.1	NP_001102847.1
OG0009447	XP_038415298.1	XP_005551030.3	NP_958758.2	XP_038964568.1
OG0009448	XP_038415304.1	XP_045244169.2	NP_001343304.1	NP_001038166.1
OG0009449	XP_038415307.1	XP_045244167.2	NP_076027.1	NP_001120969.1
OG0009450	XP_038415310.1	XP_005551019.1	NP_001347907.1	NP_001182206.1
OG0009451	XP_038415318.1	XP_045243349.1	XP_011239436.1	XP_063141466.1
OG0009452	XP_038415321.1	XP_005551001.3	NP_849204.1	XP_008761004.1
OG0009453	XP_038415328.1	XP_045244172.1	NP_061280.2	NP_001385662.1
OG0009454	XP_038415337.1	XP_015303622.2	NP_001028602.2	XP_038964944.1
OG0009455	XP_038415347.1	XP_005550974.2	NP_001028343.2	XP_001072378.2
OG0009456	XP_038415350.1	XP_045244216.1	NP_705828.2	NP_001020216.1
OG0009457	XP_038415353.1	XP_015303599.1	NP_766055.1	XP_342662.5
OG0009458	XP_038415367.1	XP_005550950.2	NP_084197.1	NP_001386266.1
OG0009459	XP_038415369.1	XP_045244238.1	XP_017177113.1	XP_038964295.1
OG0009460	XP_038415376.1	XP_005550919.3	NP_775551.1	NP_001102091.1
OG0009461	XP_038415381.1	XP_005550916.3	XP_006506653.1	XP_038963704.1
OG0009462	XP_038415384.1	XP_005550910.1	NP_001397613.1	XP_063142060.1
OG0009463	XP_038415391.1	XP_005550909.3	NP_033318.1	XP_006236344.1
OG0009464	XP_038415393.1	XP_005550907.1	NP_001013384.1	NP_001120770.2
OG0009465	XP_038415394.1	XP_065398662.1	NP_001276585.1	XP_006236339.1
OG0009466	XP_038415395.1	XP_045243386.1	NP_932103.1	NP_001009709.1
OG0009467	XP_038415401.1	XP_045243387.2	NP_001334030.1	NP_001019496.1
OG0009468	XP_038415405.1	XP_015302759.1	XP_006505408.3	XP_063141690.1
OG0009469	XP_038415408.1	XP_005539582.3	NP_081615.2	NP_001406240.1
OG0009470	XP_038415410.1	XP_065402176.1	NP_077800.3	NP_001121053.1
OG0009471	XP_038415414.1	XP_065399529.1	NP_892041.2	NP_001386521.1
OG0009472	XP_038415415.1	XP_005539574.2	NP_848876.2	NP_001007670.1
OG0009473	XP_038415446.1	XP_065398066.1	NP_062384.1	NP_064485.2
OG0009474	XP_038415452.1	XP_015302938.3	NP_598772.1	NP_001012154.1
OG0009475	XP_038415483.1	XP_065398085.1	NP_001239211.1	XP_038948146.1
OG0009476	XP_038415485.1	XP_065398093.1	NP_080814.1	NP_001401918.1
OG0009477	XP_038415492.1	XP_005549740.1	NP_062635.2	XP_063129646.1
OG0009478	XP_038415494.1	XP_065398107.1	XP_006514506.1	NP_001257778.1
OG0009479	XP_038415503.1	XP_005549749.3	NP_001278786.1	NP_001094440.1
OG0009480	XP_038415504.1	XP_005549747.2	NP_032920.2	XP_063129020.1
OG0009481	XP_038415514.1	XP_045243604.1	NP_001139780.1	NP_001264140.1
OG0009482	XP_038415519.1	XP_065398117.1	NP_848738.2	NP_001071128.1
OG0009483	XP_038415534.1	XP_005549769.3	NP_080356.1	NP_001071127.1
OG0009484	XP_038415545.1	XP_045244118.1	NP_666287.3	NP_001100062.1
OG0009485	XP_038415557.1	XP_045244106.2	NP_001074851.1	NP_001102818.2
OG0009486	XP_038415566.1	XP_065398803.1	XP_006506820.1	XP_038964586.1
OG0009487	XP_038415584.1	XP_065398821.1	XP_011239752.1	NP_001019498.1
OG0009488	XP_038415597.1	XP_045244069.2	NP_001073372.2	NP_001385832.1
OG0009489	XP_038415608.1	XP_015303752.3	XP_036022003.1	XP_006236483.1
OG0009490	XP_038415619.1	XP_015303757.3	NP_001388934.1	NP_001388930.1
OG0009491	XP_038415620.1	XP_005595735.1	NP_001334096.1	NP_001013445.1
OG0009492	XP_038415622.1	XP_045244064.2	NP_997651.1	XP_006236503.1
OG0009493	XP_038415624.1	XP_015302802.3	NP_778155.2	NP_775176.2
OG0009494	XP_038415626.1	XP_005551206.3	NP_032402.2	NP_001030021.1
OG0009495	XP_038415629.1	XP_015303766.3	NP_694815.1	NP_001011968.1
OG0009496	XP_038415644.1	XP_065398877.1	NP_001002897.2	NP_001178897.1
OG0009497	XP_038415645.1	XP_015303777.3	NP_083296.2	NP_001007797.1
OG0009498	XP_038415656.1	XP_005551246.3	NP_033233.2	NP_058744.1
OG0009499	XP_038415673.1	XP_005551255.2	NP_536692.1	NP_001102686.1
OG0009500	XP_038415675.1	XP_015303785.1	NP_038881.1	NP_001385766.1
OG0009501	XP_038415685.1	XP_065398884.1	XP_006535781.1	NP_001382565.1
OG0009502	XP_038415701.1	XP_045244022.2	NP_080725.2	NP_001020319.1
OG0009503	XP_038415710.1	XP_065397166.1	XP_006535745.1	XP_038964891.1
OG0009504	XP_038415712.1	XP_005551288.3	NP_065595.2	NP_001102685.1
OG0009505	XP_038415720.1	XP_045243303.2	NP_997165.2	NP_074041.2
OG0009506	XP_038415724.1	XP_065398902.1	XP_006535821.1	XP_063142007.1
OG0009507	XP_038415731.1	XP_045244008.1	NP_705746.1	XP_063143009.1
OG0009508	XP_038415733.1	XP_005551316.3	NP_034264.1	NP_001102684.1
OG0009509	XP_038415737.1	XP_005551320.1	NP_082510.1	XP_017448166.1
OG0009510	XP_038415743.1	XP_045244000.1	NP_067445.3	NP_001381954.1
OG0009511	XP_038415748.1	XP_005551332.1	NP_064691.2	NP_001178787.1
OG0009512	XP_038415760.1	XP_045243991.2	NP_001028629.2	XP_038964476.1
OG0009513	XP_038415762.1	XP_045243990.2	NP_064328.2	NP_001258203.1
OG0009514	XP_038415772.1	XP_005551342.1	NP_598523.3	XP_063118226.1
OG0009515	XP_038415781.1	XP_045243968.2	XP_006515843.1	XP_006240750.1
OG0009516	XP_038415783.1	XP_045254929.2	XP_036009810.1	XP_006253101.1
OG0009517	XP_038415820.1	XP_005562775.1	XP_006509804.1	XP_063131280.1
OG0009518	XP_038415827.1	XP_065375245.1	NP_084160.2	NP_001389399.1
OG0009519	XP_038415829.1	XP_045254149.1	NP_083313.1	NP_001020054.1
OG0009520	XP_038415839.1	XP_065375244.1	NP_032059.1	NP_036979.2
OG0009521	XP_038415844.1	XP_005563291.1	NP_084241.2	XP_006253391.1
OG0009522	XP_038415847.1	XP_045254146.1	NP_950243.1	NP_001008341.1
OG0009523	XP_038415861.1	XP_045254124.1	NP_035260.1	NP_058837.2
OG0009524	XP_038415863.1	XP_015310217.1	NP_663567.1	NP_001102802.1
OG0009525	XP_038415875.1	XP_005563229.2	XP_006509052.1	XP_038950499.1
OG0009526	XP_038415893.1	XP_005563222.1	NP_077202.1	NP_001025198.1
OG0009527	XP_038415899.1	XP_005563218.1	NP_038862.2	NP_001263641.2
OG0009528	XP_038415900.1	XP_045254118.1	XP_006509202.1	NP_001128219.1
OG0009529	XP_038415912.1	XP_005563210.1	NP_081207.1	NP_001108515.1
OG0009530	XP_038415954.1	XP_065375175.1	NP_081470.2	NP_001017444.1
OG0009531	XP_038415955.1	XP_045254097.1	NP_112547.1	NP_001414271.1
OG0009532	XP_038415962.1	XP_045254087.2	NP_001389770.1	XP_017455634.1
OG0009533	XP_038415975.1	XP_015310157.1	NP_001074738.1	XP_038950324.1
OG0009534	XP_038415991.1	XP_005563132.1	XP_006509186.1	XP_038950589.1
OG0009535	XP_038415999.1	XP_045254965.1	NP_082378.1	NP_001305345.1
OG0009536	XP_038416008.1	XP_005563157.2	NP_080397.1	NP_001020301.1
OG0009537	XP_038416011.1	XP_005563159.1	NP_080308.1	NP_001102346.1
OG0009538	XP_038416012.1	XP_005563121.3	NP_001345941.1	XP_006253365.1
OG0009539	XP_038416021.1	XP_005563116.3	XP_036010246.1	NP_001178484.1
OG0009540	XP_038416031.1	XP_005563113.3	NP_079962.1	NP_001019944.1
OG0009541	XP_038416032.1	XP_005563111.2	NP_001351406.1	NP_001099558.1
OG0009542	XP_038416041.1	XP_005563112.3	NP_001350408.1	NP_001100790.1
OG0009543	XP_038416063.1	XP_015309851.1	NP_080145.1	NP_001012352.1
OG0009544	XP_038416064.1	XP_005563096.1	NP_001355302.1	NP_001386201.1
OG0009545	XP_038416066.1	XP_065375144.1	NP_001186917.1	NP_001013905.1
OG0009546	XP_038416067.1	XP_005563094.3	NP_080729.1	NP_001014024.1
OG0009547	XP_038416084.1	XP_015310136.3	NP_035851.3	XP_063131309.1
OG0009548	XP_038416092.1	XP_065375111.1	XP_006509038.1	XP_008769518.1
OG0009549	XP_038416103.1	XP_005563054.2	NP_848763.2	NP_001099556.1
OG0009550	XP_038416107.1	XP_005563048.1	XP_006509248.1	NP_001100788.2
OG0009551	XP_038416110.1	XP_005563046.1	NP_001193778.1	NP_001386327.1
OG0009552	XP_038416135.1	XP_045254027.2	NP_080708.4	NP_001004213.1
OG0009553	XP_038416139.1	XP_005562670.2	NP_780300.2	NP_001099554.2
OG0009554	XP_038416142.1	XP_005562676.2	NP_080343.4	NP_001014165.1
OG0009555	XP_038416147.1	XP_005562681.3	NP_001074748.1	XP_006253286.1
OG0009556	XP_038416153.1	XP_005562683.3	NP_766499.2	NP_001100785.1
OG0009557	XP_038416157.1	XP_045253824.2	NP_795926.2	NP_001100784.1
OG0009558	XP_038416158.1	XP_005596058.4	NP_001034309.1	NP_001102982.1
OG0009559	XP_038416160.1	XP_045253827.1	NP_001344235.1	XP_038950316.1
OG0009560	XP_038416164.1	XP_005562705.2	XP_006509374.1	XP_038950701.1
OG0009561	XP_038416170.1	XP_005562710.2	NP_084386.1	XP_006253262.1
OG0009562	XP_038416173.1	XP_005562719.1	NP_291038.2	NP_001020038.1
OG0009563	XP_038416184.1	XP_005562717.1	NP_001035789.1	XP_063131499.1
OG0009564	XP_038416194.1	XP_045253842.2	NP_001390879.1	NP_001381929.1
OG0009565	XP_038416201.1	XP_045253852.2	NP_081116.3	NP_001011921.1
OG0009566	XP_038416203.1	XP_005562748.3	NP_663569.2	NP_742007.2
OG0009567	XP_038416205.1	XP_045253853.2	XP_036009708.1	XP_006253245.1
OG0009568	XP_038416234.1	XP_045253897.1	NP_062708.1	NP_445859.2
OG0009569	XP_038416240.1	XP_005556553.3	NP_001153884.1	NP_001178619.1
OG0009570	XP_038416253.1	XP_065401847.1	XP_011240486.1	NP_001414634.1
OG0009571	XP_038416256.1	XP_005556526.2	NP_569054.2	NP_942086.2
OG0009572	XP_038416260.1	XP_065401825.1	XP_011240500.1	XP_063131059.1
OG0009573	XP_038416301.1	XP_005556489.3	XP_006509376.1	XP_038950822.1
OG0009574	XP_038416303.1	XP_005556485.2	NP_619609.1	NP_001014164.1
OG0009575	XP_038416307.1	XP_005556491.2	NP_001028320.1	XP_577523.4
OG0009576	XP_038416318.1	XP_005556476.2	NP_001034651.1	XP_063131585.1
OG0009577	XP_038416323.1	XP_005556479.2	NP_080554.1	XP_006253203.1
OG0009578	XP_038416325.1	XP_005556470.1	NP_080023.1	XP_063131495.1
OG0009579	XP_038416329.1	XP_065400674.1	XP_006509452.1	XP_008769494.1
OG0009580	XP_038416332.1	XP_045249051.2	NP_032007.2	NP_036952.1
OG0009581	XP_038416339.1	XP_005556455.2	NP_082249.1	NP_001020844.1
OG0009582	XP_038416341.1	XP_015306553.3	NP_001001184.1	XP_341434.3
OG0009583	XP_038416355.1	XP_065401802.1	XP_011240477.1	XP_063131303.1
OG0009584	XP_038416362.1	XP_005556442.2	XP_030099626.1	XP_017455603.1
OG0009585	XP_038416367.1	XP_005556439.2	NP_796214.2	XP_006253196.1
OG0009586	XP_038416369.1	XP_005556433.1	NP_765995.1	NP_001014022.1
OG0009587	XP_038416383.1	XP_005556426.1	XP_036009996.1	NP_001013904.2
OG0009588	XP_038416403.1	XP_045249019.2	NP_001005847.1	XP_006253173.1
OG0009589	XP_038416404.1	XP_005556408.3	NP_666320.1	NP_001163817.1
OG0009590	XP_038416424.1	XP_005556406.2	NP_033532.1	NP_446105.1
OG0009591	XP_038416428.1	XP_045249013.2	NP_598472.2	NP_001002852.1
OG0009592	XP_038416429.1	XP_005556391.2	XP_006509489.1	XP_008769471.1
OG0009593	XP_038416470.1	XP_065374806.1	NP_081068.1	NP_001386354.1
OG0009594	XP_038416475.1	XP_005562576.3	NP_001401119.1	XP_038950523.2
OG0009595	XP_038416477.1	XP_045253730.2	XP_017168158.1	NP_001413962.1
