GeneID	Liver_rep1	Liver_rep2	Liver_rep3	Liver_rep4	Liver_rep5	Liver_rep6
XP_005545616.1	18.2545	24.2805	7.18609	26.1062	38.2504	36.3823
XP_005545621.1	0.697527	0.421451	0.55749	0.148687	1.28057	0.636923
XP_005545634.1	10.8598	7.14727	8.33641	8.20267	6.42659	7.73455
XP_005545640.1	0.809633	1.03315	1.02474	0.642947	0.680896	0.698562
XP_005545643.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005545668.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005545683.3	8.35696	10.0028	6.99704	7.97017	8.53448	11.0966
XP_005545685.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005545688.3	2.28929	0.765243	0.0123842	0.0717373	6.61626	1.75884
XP_005545699.1	9.20558	6.32492	5.56919	13.3418	3.70101	5.35039
XP_005545700.1	152.795	167.036	107.399	144.413	121.214	112.344
XP_005545715.2	0.0	0.0	0.0838027	0.0	0.0	0.0
XP_005545722.3	0.0456759	0.0162691	0.310746	0.0610529	0.169188	0.067061
XP_005545723.3	0.145701	0.159273	0.261012	0.0994091	0.0624848	0.21846
XP_005545728.2	0.190987	0.171892	0.25132	0.0376183	0.176861	0.19692
XP_005545729.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005545733.2	0.0181437	0.0201885	0.0384976	0.0	0.0	0.0
XP_005545744.1	1.40506	1.52665	1.22658	2.0396	1.41796	1.2373
XP_005545747.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005545752.3	0.0	0.0306242	0.0619585	0.0	0.0	0.0
XP_005545755.1	73.7482	26.1633	39.4373	30.4348	26.4269	37.5752
XP_005545767.3	67.3235	90.6143	72.7576	67.6837	111.895	68.78
XP_005545769.2	0.0920771	0.215813	0.0	0.0	0.0	0.0
XP_005545781.2	10.1373	9.83008	7.92597	8.95211	8.14824	10.1215
XP_005545785.3	30.3638	16.0304	18.5135	16.6923	23.8459	21.6216
XP_005545795.2	30.12	11.9563	18.3178	18.8306	11.8977	13.5914
XP_005545796.1	102.33	99.1538	109.08	75.5644	74.65	80.906
XP_005545823.1	0.0	0.0	0.189737	0.0312858	0.0411176	0.0488912
XP_005545828.1	4.13994	3.32897	2.95677	3.97031	4.31396	3.69964
XP_005545829.3	0.265101	0.23302	0.357956	0.187726	0.249629	0.347416
XP_005545830.3	0.0	0.0097645	0.0	0.0	0.0	0.0532485
XP_005545839.3	87.7427	81.9235	74.2288	83.5712	77.2277	87.9225
XP_005545841.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005545850.3	12549.6	11296.5	10751.2	11286.6	12117.0	10040.3
XP_005545852.3	20.9711	26.0671	21.4516	18.9384	19.4942	33.9193
XP_005545853.1	0.0812384	0.202001	0.142234	0.173611	0.106803	0.166398
XP_005545858.3	1.40208	6.4342	1.78559	0.00192353	0.126439	4.19587
XP_005545863.2	4.84687e-08	0.0	0.0	0.0	0.0	0.0
XP_005545881.1	57.088	54.4431	53.778	53.5418	53.9097	63.8123
XP_005545884.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005545888.3	0.0	0.00140695	0.19995	0.303934	0.22072	0.0681286
XP_005545891.1	1.74451	1.90642	0.826542	2.29963	2.05862	1.99184
XP_005545895.1	5.28019	3.86239	5.12107	5.07403	4.08523	5.19687
XP_005545906.3	0.130987	0.260027	0.0	0.0822399	0.123542	0.401489
XP_005545915.1	3.60683	3.54103	2.3587	2.66271	1.83653	3.87469
XP_005545929.3	0.564799	0.353121	0.324469	0.767816	0.577611	0.877439
XP_005545950.3	0.0358792	0.0196418	0.00857782	0.0285336	0.0139151	0.0
XP_005545961.1	0.0759479	0.0414914	0.0493522	0.0716186	0.0573988	0.0608554
XP_005545966.1	0.137246	0.771473	0.0	0.0	0.174683	0.510424
XP_005545968.2	0.0332151	0.0962046	0.0463806	0.0851129	0.165063	0.0478798
XP_005545969.3	0.0	0.0	0.0815742	0.0	0.0	0.0
XP_005545970.3	0.049714	0.0278367	0.168318	0.0747785	0.0298994	0.0
XP_005545971.2	0.161331	0.0677283	0.173889	0.238745	0.122601	0.172492
XP_005545972.2	54.0559	45.8667	42.0836	48.6323	59.1497	58.1157
XP_005545975.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005545976.1	199.531	124.244	147.564	283.142	94.3423	144.718
XP_005545978.2	1.45629	0.863569	3.06949	1.61252	0.493406	0.0
XP_005545987.3	0.000165066	0.0837677	6.31009e-05	0.0002832	0.0604952	0.125931
XP_005545995.3	0.0338068	0.0	0.268962	0.0	0.0356594	0.0
XP_005545996.3	2.3481	1.60208	2.34782	2.2408	1.23176	1.95209
XP_005545998.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005546011.3	5.94862	4.20143	5.897	9.04637	5.69666	7.19738
XP_005546020.1	0.0497495	5.46486e-05	3.86416e-09	2.63504e-09	0.628195	0.0107853
XP_005546022.1	9.26539	9.3343	9.26497	6.19327	8.79713	12.0861
XP_005546027.1	0.0173677	0.0288405	0.039964	0.0182152	0.0218697	0.0
XP_005546042.2	0.0	2.29015e-11	0.0	2.57069e-10	2.92521e-06	8.85404e-07
XP_005546046.2	0.0	0.0	0.0	0.0	1.35541e-05	0.0
XP_005546051.3	1.09044e-07	2.06639e-10	7.99976e-10	5.25931e-11	0.00326502	0.0
XP_005546053.1	15.6122	8.26437	11.1662	11.7482	9.90876	8.09035
XP_005546057.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005546061.1	94.3149	99.0799	36.9532	60.4196	57.3872	53.9305
XP_005546067.2	3.04325	3.75471	1.37416	2.35681	3.72553	2.95493
XP_005546068.1	1.56188	1.07154	0.846748	1.2046	0.883058	1.36807
XP_005546069.1	21.0293	7.23233	17.725	20.7133	7.28053	12.3892
XP_005546070.3	2.67227e-05	0.374096	0.0	0.0130632	1.85406	1.30582e-07
XP_005546081.3	0.0476293	0.0327321	0.721036	0.0	0.119707	0.0
XP_005546090.1	0.020451	0.00360611	0.033118	0.0	0.0662603	0.0430308
XP_005546097.1	3.83593	1.9702	2.65294	1.09137	0.863497	1.05342
XP_005546108.2	0.425094	0.254693	0.243397	0.173905	0.0676161	0.300712
XP_005546109.3	0.53146	0.596839	0.139825	0.159478	0.195785	0.0528168
XP_005546111.2	0.193162	0.121306	0.118166	0.0	0.0	0.30253
XP_005546114.2	0.052903	0.175453	0.0502832	0.0198514	0.890808	0.0888268
XP_005546122.3	0.0	0.0	0.0	0.0	1.82234e-06	0.0
XP_005546129.1	293.023	232.432	350.906	242.39	202.391	270.981
XP_005546133.1	10.4211	4.62703	6.37298	4.54792	8.39703	5.43611
XP_005546134.1	5.72314	4.22961	5.66753	4.95968	7.69658	6.2811
XP_005546135.3	0.0516293	0.119312	0.171945	0.176756	0.296815	0.165922
XP_005546138.1	47.2044	35.9845	41.6539	51.4315	34.1256	42.71
XP_005546140.1	0.328683	0.0380931	0.189338	0.505893	0.121373	0.0
XP_005546146.1	119.112	144.896	113.55	101.545	161.978	271.89
XP_005546147.2	58.1302	44.8617	43.2787	56.4113	41.6008	55.7698
XP_005546148.1	38.2244	38.3301	31.5182	39.0649	47.5328	43.1677
XP_005546150.3	0.347815	0.181219	0.781424	0.477245	0.775889	0.245611
XP_005546152.1	10.8706	18.2315	16.8783	13.8585	15.4315	11.351
XP_005546156.3	0.0	0.0168925	0.0	0.0	0.0463637	0.0
XP_005546164.1	3.35616	2.7574	1.89273	3.49179	3.28922	3.62858
XP_005546165.1	0.00826846	0.0149867	0.0	0.0527699	0.0	0.0304862
XP_005546166.1	0.0377786	0.123233	0.0	0.0	0.0	0.0
XP_005546172.1	0.425679	0.567053	0.447049	1.00722	0.303998	0.795959
XP_005546184.1	0.0184649	0.0143315	0.0597274	0.0142848	0.0169753	0.0168636
XP_005546186.1	1.09144	1.03703	1.03316	1.27547	0.527259	1.30648
XP_005546188.1	2.33272e-05	0.0610867	0.0	1.46175e-07	7.75482e-05	0.134847
XP_005546208.1	1.08739	0.755005	0.546462	0.764824	0.75319	1.00033
XP_005546209.3	2.02506	2.04257	1.00415	1.61334	1.66221	1.43096
XP_005546210.3	83.6209	30.3921	52.9098	48.8513	21.5996	49.315
XP_005546211.2	4.78186	3.70424	2.31588	2.52074	4.82243	4.86414
XP_005546215.1	0.0	0.00371353	0.00356269	0.0	0.00509558	0.0
XP_005546216.1	3.41412	3.37902	2.15924	4.54142	5.47952	9.24746
XP_005546230.1	12.4651	11.7312	11.7659	12.6262	13.838	16.7643
XP_005546232.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005546238.1	8.23957	7.5374	7.68884	7.00083	4.23703	9.66949
XP_005546255.1	49.6282	46.8109	47.041	41.9534	36.6943	54.3235
XP_005546258.1	0.157266	0.271483	0.144865	0.238152	0.220069	0.175848
XP_005546259.3	9.0996e-05	4.99461e-11	4.20661e-07	2.06386	0.219408	8.9351e-05
XP_005546281.1	0.914852	0.644291	3.6224	0.000963141	1.10447	0.373629
XP_005546283.1	4.11999	9.06291	6.28887	5.80938	7.66091	6.61645
XP_005546284.3	26.1288	23.8631	20.6996	29.0419	29.23	30.0911
XP_005546289.3	16.882	16.0482	8.93737	17.2106	16.7966	19.1786
XP_005546291.3	0.0	0.0	0.0	0.0	0.062889	0.0
XP_005546300.2	0.0	0.0454509	0.0447507	0.0	0.0207817	0.0
XP_005546301.1	0.0220357	0.0118442	0.0	0.0	0.0108334	0.0
XP_005546302.3	2.85959	2.68515	2.69264	2.59181	2.34338	3.1957
XP_005546312.3	6.64314e-09	3.46562e-09	0.369425	3.73379e-08	0.0	2.2053e-08
XP_005546313.1	9.8346	8.93039	6.98117	8.45707	8.1133	10.5791
XP_005546314.3	0.920924	0.438437	0.722229	0.594106	0.562961	1.02366
XP_005546317.1	1.22445	1.25872	0.84522	2.1201	1.63734	1.52656
XP_005546318.3	0.451648	0.28924	0.194564	1.08764	0.0944232	0.000116586
XP_005546333.3	0.00900748	0.0	0.0	0.0	0.0	0.0
XP_005546349.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005546353.3	40.7993	51.9525	40.0136	76.5379	41.17	56.3682
XP_005546362.1	6.95734	9.3075	10.069	10.9264	12.2456	14.8968
XP_005546364.1	9.31262	8.79306	10.5015	21.4037	13.7921	15.1386
XP_005546371.1	0.136793	0.0	0.0395838	5.07822e-06	0.366078	0.0174138
XP_005546384.3	2.72951	1.6747	2.33657	2.50312	1.69932	2.09939
XP_005546389.3	0.82864	0.941637	0.444162	0.632683	0.425553	0.819251
XP_005546390.3	0.381725	0.0935576	0.0446598	0.0	0.344531	0.0
XP_005546396.1	0.027232	0.147426	0.0240343	0.0646585	0.0505605	0.0250103
XP_005546401.3	1.7326	1.46957	2.60853	2.4383	0.715908	2.30289
XP_005546406.3	0.404221	0.422329	0.99126	0.57405	0.825046	0.563521
XP_005546411.1	7.26492e-07	1.88853e-06	6.23186e-06	0.0011681	0.000560499	1.86607e-05
XP_005546421.2	0.0215638	0.0320393	0.0726474	0.0945074	0.0532559	0.0297821
XP_005546424.2	32.6325	22.7671	62.6601	25.6969	27.0587	12.4741
XP_005546425.1	0.756802	0.348113	3.57082	0.215368	1.57949	0.321656
XP_005546426.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005546436.2	366.897	195.456	101.237	320.288	255.499	259.046
XP_005546441.3	6.18991	2.18984	1.63523	3.01743	2.11208	0.909116
XP_005546446.1	8.71936	3.01685	0.787089	9.73399	4.39424	7.83794
XP_005546450.2	0.0	0.0	0.0	0.0130042	0.0	0.0
XP_005546454.2	0.287816	0.442515	0.322844	0.146465	0.0	0.0
XP_005546481.2	5.55537e-07	3.18291e-05	1.29092e-09	8.04963e-05	0.357584	4.11002e-06
XP_005546484.3	0.38084	0.280481	0.436319	0.34718	0.385698	0.458843
XP_005546489.1	4.35617	2.62019	3.07087	4.94326	2.51949	3.78179
XP_005546491.1	6.71829	4.89831	5.21662	5.19068	3.58903	6.21901
XP_005546493.1	9.95503	9.05617	6.74016	7.20148	9.41125	12.2697
XP_005546496.1	1.42544	0.695848	0.474573	0.859018	1.08078	1.01264
XP_005546503.1	31.591	30.3564	31.9689	30.397	28.4939	32.4361
XP_005546508.1	0.745261	0.653008	0.15825	0.976348	2.04748	0.800029
XP_005546519.3	0.44068	0.30748	0.499684	0.52226	0.17878	0.634904
XP_005546520.4	13.3393	10.6401	12.9413	11.2459	13.8675	14.44
XP_005546526.1	56.2609	56.2701	59.0307	50.7383	58.3712	54.0172
XP_005546531.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005546548.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005546555.1	0.44115	0.298503	0.17032	0.404475	0.325434	0.341918
XP_005546562.3	0.109358	0.155308	0.0	0.217419	0.113636	0.168715
XP_005546576.2	20.6301	20.4423	16.3729	15.9513	14.8333	23.8499
XP_005546577.1	2.23388	1.92422	1.16319	1.12642	0.355345	3.8869
XP_005546582.1	74.6155	89.3505	64.9574	79.5591	80.2595	84.9636
XP_005546583.1	33.0353	35.8341	27.6685	26.602	24.2397	40.858
XP_005546585.3	0.0	0.0122332	0.0	0.0	0.0570511	0.0
XP_005546597.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005546601.1	4.78222	8.02357	5.894	4.76927	6.67583	12.4065
XP_005546602.1	0.06105	0.189951	0.359025	0.0836979	0.065138	0.0643854
XP_005546603.1	48.2872	47.468	36.9106	48.1147	54.7469	61.1717
XP_005546605.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005546625.3	5.31094	8.18302	4.27457	6.52433	9.37322	7.13644
XP_005546632.1	11.6055	8.50529	9.35396	12.2746	20.2834	22.0702
XP_005546637.3	0.300578	0.594631	0.416201	0.37588	0.998635	0.571681
XP_005546639.2	3.7305	3.95806	3.36283	3.15518	3.41445	3.4876
XP_005546642.1	4.19526	4.38208	3.03772	3.5263	4.16252	4.12986
XP_005546643.1	0.082939	0.0485459	0.233216	0.189193	0.25963	0.242104
XP_005546644.2	137.817	135.371	58.5509	155.29	186.983	255.471
XP_005546645.3	0.0	0.0	0.0	0.0	0.00237508	0.0647533
XP_005546650.3	7.55656	10.5383	5.28904	7.70892	6.5153	11.0835
XP_005546653.1	0.143978	0.0	0.0	0.0	0.204578	0.0
XP_005546660.3	0.11862	0.0737912	0.183161	0.219958	0.145942	0.11981
XP_005546663.2	0.0	0.0041435	0.0	0.0	0.0	0.0
XP_005546668.1	0.538792	2.79996	1.04034	1.88593	1.47106	2.63462
XP_005546669.1	1.86106	3.48041	2.61872	3.31712	3.28154	4.62026
XP_005546672.1	36.7666	40.0408	35.955	32.9983	73.3366	88.8838
XP_005546673.1	5809.05	5193.02	3647.91	2884.93	2806.7	2997.39
XP_005546674.2	4.95244	4.96694	3.78614	5.11608	7.62207	4.72715
XP_005546676.3	4865.02	4836.55	3126.3	5111.26	5550.47	4078.43
XP_005546680.3	3.46937e-08	8.37649e-09	0.342699	0.932948	0.0	0.0
XP_005546686.1	9.83917	5.33262	6.21756	6.54537	6.23963	10.1478
XP_005546697.3	2.11826e-07	2.21108e-05	0.0	1.65702e-09	1.66942e-07	0.228144
XP_005546704.2	2.96553	1.8345	1.59723	1.18767	4.39098	1.97139
XP_005546714.3	0.0147462	0.0131202	0.0683366	0.0325181	0.0462938	0.0458974
XP_005546722.1	8.87909	6.95168	7.58034	9.20784	9.06941	12.9791
XP_005546724.3	0.192469	0.11407	0.0	0.0517548	0.186982	0.136078
XP_005546733.3	4.09301	3.97003	4.1875	4.42	4.21004	4.83701
XP_005546734.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005546741.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005546748.1	1.68998	0.229082	3.92299e-07	1.33179	4.16635	0.940507
XP_005546764.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005546770.1	2.78441	2.69564	1.25655	3.97266	3.9296	2.16489
XP_005546778.2	0.0779076	0.18005	0.104383	0.0792918	1.12582e-10	0.0
XP_005546782.1	0.0	0.0315557	0.0	0.0	0.0371082	0.182764
XP_005546785.3	867.214	965.895	928.466	559.622	844.525	821.218
XP_005546787.3	0.0290501	0.0	0.0	8.36164e-10	0.0	0.203926
XP_005546799.3	0.283265	0.0163131	0.139562	0.0	0.0	7.86923e-09
XP_005546804.1	12.813	9.35811	5.16125	7.68166	7.77052	6.27049
XP_005546810.3	2.01135e-11	8.86241e-08	8.1973e-08	5.55071e-07	1.23816e-06	7.01411e-08
XP_005546814.1	0.0506579	0.0	0.385674	0.113072	0.129243	0.0
XP_005546817.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005546819.1	33.303	26.5763	9.39402	28.7078	25.284	28.6161
XP_005546823.1	1.03197	1.30662	0.54518	1.43683	1.19225	0.743527
XP_005546835.3	0.00165767	9.16473e-06	1.45509e-06	0.000483749	0.04485	0.0156597
XP_005546839.1	0.371079	0.390255	0.358423	0.247287	0.270991	0.359914
XP_005546840.1	0.0	0.0	0.0	0.0	0.0253316	0.0
XP_005546842.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005546846.3	0.0	0.0	0.141619	0.0	0.0	0.0
XP_005546852.3	0.516073	0.456324	0.372153	0.225104	0.715681	0.796106
XP_005546855.3	202.253	279.263	90.623	196.028	208.503	281.904
XP_005546856.3	0.0567216	0.0	0.0311905	0.0	0.085451	0.10874
XP_005546860.2	1.02744	0.252696	3.75131	1.86207	1.24261	1.50309
XP_005546862.3	3.74119	13.6207	9.8798	15.838	5.68541	21.148
XP_005546863.3	3.76577	3.93263	2.51782	4.38549	2.59281	2.78338
XP_005546867.1	23.0171	8.34142	9.05231	11.5592	13.3643	22.4476
XP_005546870.1	1.58318	1.16654	0.514838	1.84049	2.63328	2.75074
XP_005546875.3	4.46788	3.89808	2.97348	4.42483	3.41111	5.08825
XP_005546878.3	0.0	0.0	0.00759532	0.0	0.0	0.0
XP_005546883.1	7.35704	5.65897	6.31948	6.11764	4.26007	6.55225
XP_005546901.4	0.0705263	0.0666389	0.152991	0.0	0.0858644	3.88805e-08
XP_005546906.1	0.512445	0.242596	0.0	0.0	0.0	0.281615
XP_005546911.1	0.899495	1.02816	0.889956	0.584853	0.93202	0.786948
XP_005546913.1	14.1239	11.3474	10.9297	12.7921	9.36725	12.2713
XP_005546914.1	0.0946032	0.0648086	0.332058	0.0	0.177853	0.0589653
XP_005546928.3	16.2349	14.8286	12.5903	10.7892	12.9027	14.0984
XP_005546929.1	19.1295	15.0094	10.4018	37.4638	15.1691	17.9742
XP_005546930.3	0.102825	0.155614	0.114077	0.115345	0.134791	0.128897
XP_005546934.3	4.96608	3.41763	1.4497	4.34048	6.70679	4.28838
XP_005546937.1	22.0542	15.5851	18.6285	22.0195	19.4755	23.8644
XP_005546938.2	0.0531887	0.0138912	0.0241471	0.0200484	0.0924189	0.0260848
XP_005546946.3	6.32374	3.95999	4.27115	5.56998	5.5607	6.62748
XP_005546948.2	0.347132	0.942728	0.257852	0.793361	0.0	1.05504
XP_005546952.1	0.245314	0.0647727	0.278357	0.100338	0.246861	0.176066
XP_005546953.2	2.98688	4.25106	1.67403	2.87819	6.67336	3.50759
XP_005546959.1	0.516314	0.765696	0.53293	0.513453	0.396122	0.691109
XP_005546966.3	8.68944	28.3069	8.32684	13.2733	13.5679	9.17712
XP_005546968.2	0.414455	0.590255	0.425442	0.0	0.0	0.0
XP_005546969.2	0.533805	0.387447	0.167575	0.508809	1.34786	0.37034
XP_005546973.1	0.0	0.0280678	0.0137824	0.0	0.0	0.0
XP_005546977.3	0.880405	1.52743	1.04614	0.880373	1.08703	0.734296
XP_005546982.2	0.158771	1.06663	3.08364e-07	2.20968e-06	2.14956	0.0
XP_005546987.2	0.542017	0.866906	0.77404	4.48144	0.518648	0.446823
XP_005546988.1	0.245477	0.039179	0.030319	0.378109	0.146688	1.58085e-05
XP_005546993.3	0.0277769	3.42436e-09	0.0642988	0.0	0.0	0.0597538
XP_005547008.1	0.531344	0.0593467	0.0	0.0	0.570802	1.38392
XP_005547015.3	8.65418	7.83744	5.19146	8.13292	7.69196	11.1659
XP_005547060.1	6.74388	2.08829	3.79005	4.37546	8.41475	4.68685
XP_005547064.3	3.37756	1.00281	1.98459	1.76664	2.30599	3.0721
XP_005547067.2	0.15839	0.0	0.0575199	0.0682285	0.0792889	0.0
XP_005547070.1	7.78562	9.37282	7.96093	10.519	8.32446	10.9497
XP_005547076.3	4.27932	7.9165	3.94135	3.66424	3.73903	4.56195
XP_005547077.3	1.60325	2.56357	1.44568	1.05184	0.95636	2.16096
XP_005547084.1	1.11219	0.751032	0.911761	0.993432	1.10248	0.639756
XP_005547089.2	0.397743	0.247556	0.380915	0.461703	0.451804	0.334571
XP_005547097.1	0.466636	0.468095	0.616298	0.416384	0.577453	0.882516
XP_005547117.1	51.1704	65.0091	55.9704	54.5729	40.132	51.5545
XP_005547144.2	6.42695	4.30187	2.88672	4.06551	6.41501	4.55521
XP_005547146.1	1.17236	1.03052	0.948343	1.06429	1.27502	1.46241
XP_005547148.1	0.173168	0.337947	0.0	0.519541	0.197306	0.141629
XP_005547161.1	7.5535	5.44615	5.87186	4.83779	5.79355	7.13583
XP_005547163.2	1188.71	1127.71	987.265	818.916	1137.79	1041.91
XP_005547164.1	6.97679	5.84209	8.31545	6.111	12.8033	6.44192
XP_005547165.1	29.1108	42.6387	42.9063	43.6775	46.9218	29.8611
XP_005547175.1	16.3014	20.3686	14.5766	18.1466	15.5034	17.3561
XP_005547176.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005547197.1	1.42701	0.694474	0.783142	0.338223	0.243267	2.20365
XP_005547200.1	1.24794	2.22706	1.36612	1.65847	1.5951	2.53919
XP_005547201.1	4.82417	6.03759	4.30647	7.75599	7.87945	4.23942
XP_005547206.1	36.0378	28.2296	26.461	34.7533	25.9955	29.2959
XP_005547207.1	4.47242	4.66517	2.95494	5.3221	2.42555	4.71196
XP_005547211.2	6.65476	7.06836	5.65235	6.04358	6.64969	6.99601
XP_005547213.1	0.171387	0.191644	0.14728	0.192961	0.0	0.0
XP_005547217.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005547222.3	0.176728	0.575757	2.61174e-05	0.169644	0.88708	0.354452
XP_005547231.1	26.7805	26.4991	27.6397	24.6328	30.828	25.6263
XP_005547237.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005547239.3	171.598	213.0	88.7498	194.634	136.061	146.08
XP_005547248.3	31.3323	37.566	28.5769	32.9225	21.2009	29.8834
XP_005547255.2	1.82904	3.3396	6.43324	1.53046	4.36497	4.27119
XP_005547259.2	35.566	35.4276	41.1834	39.1445	24.877	35.6391
XP_005547265.1	103.689	128.624	82.2987	87.172	112.987	126.911
XP_005547267.1	3.91631	3.73679	2.43195	3.20975	3.75653	2.75064
XP_005547275.2	0.108153	0.0846752	0.599908	0.0	0.0	0.0
XP_005547278.2	3.76037	3.86326	4.17989	2.99856	2.48529	3.55399
XP_005547282.2	19.8835	16.551	11.8096	25.5135	27.3142	23.1676
XP_005547284.1	14.9376	15.4816	9.37069	15.0106	13.0321	16.3609
XP_005547300.1	21.0215	1.01606	18.9807	2.09302	10.4184	1.48974
XP_005547303.2	4.15288	3.82365	4.9506	3.15455	1.48564	4.46883
XP_005547308.1	0.0	1.39257e-05	3.27619e-10	7.07984e-09	0.000505347	0.0
XP_005547320.2	1.29688	0.0	0.420053	0.255316	0.730022	0.0
XP_005547333.2	30.1471	45.3812	13.1993	14.0728	18.5454	35.3877
XP_005547336.1	0.0642053	0.0	0.0824256	0.0654584	0.0382831	0.0
XP_005547344.2	5.27169	4.25646	4.52606	2.99455	5.51956	5.06177
XP_005547358.2	152.02	144.416	143.931	140.875	156.84	122.039
XP_005547364.1	497.586	539.87	468.21	495.314	345.722	427.624
XP_005547365.1	3.4707	4.76809	2.88606	3.39176	5.00324	5.40216
XP_005547374.2	0.204865	0.454957	2.26201e-05	0.11996	0.253508	1.31213
XP_005547376.2	50.4331	29.9566	31.492	35.5798	43.2416	50.6404
XP_005547387.1	104.151	181.766	155.05	137.964	127.377	182.795
XP_005547390.1	17.5587	16.6934	12.7554	12.6802	14.4268	17.7897
XP_005547393.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005547402.3	0.298933	0.618773	1.16828e-09	0.386504	0.0	1.10901e-08
XP_005547403.1	21.4771	26.4063	26.8731	27.3302	19.9392	23.1077
XP_005547405.2	11.5042	13.7395	11.3853	12.2128	11.268	11.3458
XP_005547408.2	1.0061	0.771145	0.721089	0.301347	2.0471	1.43676
XP_005547409.3	9.18834e-08	0.000147541	0.0	0.0123436	0.00561093	0.232143
XP_005547427.1	127.312	128.568	135.221	133.742	103.526	101.762
XP_005547428.1	9.90212	14.8788	7.26183	14.6923	14.8411	15.9916
XP_005547429.1	50.3258	36.3427	26.471	29.5547	36.8021	57.2778
XP_005547432.3	1678.6	1198.64	824.616	1343.17	892.059	1504.51
XP_005547440.1	0.219213	0.83876	1.53463	0.733174	0.391377	0.446555
XP_005547442.1	4.95408	6.47296	7.63019	10.237	5.26457	4.24055
XP_005547444.2	0.481122	0.0779375	0.1647	0.278649	0.341708	0.123221
XP_005547446.3	6.11379	5.64811	2.75733	6.90841	3.64117	3.93534
XP_005547449.3	39.3773	75.7666	44.0297	67.606	50.5666	36.1064
XP_005547451.1	5.58904	4.14065	3.86759	4.45252	4.3664	6.60252
XP_005547462.3	9.52224	7.20675	12.3109	12.8089	1.84874	7.46722
XP_005547463.3	1.99326	0.149681	1.34035	1.83663	1.86336	7.28402
XP_005547467.1	9.36476	7.88192	7.11289	5.81958	5.77501	12.3027
XP_005547471.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005547478.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005547500.3	0.0403398	0.0374642	0.0628106	0.0208543	0.0590998	0.0335178
XP_005547504.3	0.140117	0.120974	0.0263106	9.99444e-06	0.33861	0.0
XP_005547509.1	3.98084	2.62745	3.4602	2.90226	3.1903	6.55687
XP_005547512.2	7.9131	4.56172	3.58153	5.83867	3.9637	4.34746
XP_005547515.1	0.0172477	0.0187633	0.000584245	0.0189437	1.73029e-08	0.0199546
XP_005547526.3	1.04497	0.270303	1.81351e-10	0.180768	1.08546	0.818334
XP_005547531.2	3.25351	5.55498	3.39098	4.71265	7.91417	6.72078
XP_005547532.1	169.537	166.976	113.631	143.983	127.794	149.078
XP_005547548.1	68.5386	69.3406	56.3253	75.6744	50.2992	72.0021
XP_005547550.1	0.42476	0.447606	0.282431	0.675244	0.30648	0.490215
XP_005547552.3	50.6657	114.914	82.1247	108.284	55.9729	72.1232
XP_005547556.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005547559.1	0.200198	0.14422	0.0	0.0	0.0	0.0
XP_005547562.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005547567.2	0.410077	0.293094	0.9107	0.464678	0.251115	0.0
XP_005547573.3	0.32786	0.0349334	1.84384e-05	0.490731	0.602904	0.0
XP_005547581.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005547585.1	0.128964	0.0740583	0.167918	0.0925406	0.182069	0.136473
XP_005547593.3	0.171229	0.228927	1.20254e-08	0.199635	0.729957	0.228067
XP_005547613.2	6.64546	4.26575	1.65805	4.55333	4.89005	8.63304
XP_005547615.1	0.312369	0.166708	0.1752	0.0	0.217634	1.04239
XP_005547621.1	195.892	176.638	162.448	231.326	204.401	198.867
XP_005547623.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005547625.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005547639.3	0.0	0.0114236	0.0582808	0.095718	0.0954345	0.0382692
XP_005547641.3	0.223657	0.284491	0.00370191	0.409206	1.00921	0.197446
