GeneID	Brain_rep1	Brain_rep2	Brain_rep3	Brain_rep4	Brain_rep5	Brain_rep6
XP_038387119.1	2.9756e-05	6.33778e-06	1.31798e-06	0.00190372	0.000634979	0.000931823
XP_038387129.1	15.8728	22.376	21.0738	17.7004	19.4062	14.147
XP_038387130.1	0.135593	0.3665	0.229457	1.24768	1.36076	0.520543
XP_038387136.1	156.991	173.085	174.813	191.74	167.685	173.354
XP_038387137.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387149.1	1.06097	1.25891	1.9382	2.05895	2.54837	1.84596
XP_038387152.1	0.210095	0.156139	0.0	0.111089	0.0	0.0475614
XP_038387153.1	0.959922	0.31648	1.04315e-05	0.0	0.0	0.809287
XP_038387156.1	1.94563	1.95639	1.16121	1.89692	1.46473	1.95172
XP_038387158.1	2.57291	2.94554	1.02824	3.47949	2.66268	2.05597
XP_038387159.1	7.39031	10.6789	6.4864	16.0475	11.1956	3.38352
XP_038387160.1	1.06278	1.60261	5.31129e-05	3.46326	1.07207	1.47066
XP_038387162.1	136.062	148.715	134.615	129.878	118.027	256.648
XP_038387163.1	2.66733	2.99244	3.73014	3.80634	2.70554	1.73241
XP_038387165.1	145.999	156.428	147.926	148.337	136.459	136.047
XP_038387166.1	3.11004	2.98983	5.18225	3.26339	4.11196	3.19095
XP_038387168.1	0.160276	0.159377	0.16667	0.113181	0.489351	0.316105
XP_038387171.1	0.0	0.0	0.0	0.0	0.000194678	0.152561
XP_038387175.1	0.883721	1.47613	2.94823	1.16349	0.530414	1.58924
XP_038387180.1	9.9807	11.0027	15.3002	10.4945	9.68164	11.12
XP_038387183.1	23.4651	20.8516	25.1132	22.0819	26.4284	27.2617
XP_038387184.1	1.29337	0.600389	0.309316	1.72909	0.0154025	1.40551
XP_038387187.1	5.38125	2.6269	1.30603e-08	0.0	6.10719	3.09227
XP_038387192.1	75.9786	83.3311	78.1541	89.5247	90.973	82.869
XP_038387193.1	64.8799	65.8176	66.9999	78.1219	76.2007	74.2805
XP_038387196.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387214.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387229.1	6.18275	2.60177	7.63638	9.145	2.72793	7.14063
XP_038387235.1	0.165162	0.2472	0.0	0.128913	0.317927	0.352643
XP_038387237.1	126.298	124.505	136.32	110.572	128.463	118.665
XP_038387238.1	4.72822	6.09404	6.50122	8.83436	4.51355	5.04349
XP_038387239.1	0.0804516	0.10459	0.120635	0.151637	0.080889	0.105313
XP_038387240.1	34.2381	37.3055	35.9328	37.2175	36.0034	31.6758
XP_038387241.1	55.3405	65.4253	64.4847	65.3185	67.95	57.7686
XP_038387245.1	92.6714	77.9145	71.4164	65.405	74.8602	93.3687
XP_038387246.1	18.0996	16.6998	14.6537	13.4002	14.8757	14.496
XP_038387247.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387267.1	33.8106	28.0878	21.994	39.4188	32.6596	69.5023
XP_038387268.1	2.55168	3.66366	4.94183	6.49696	3.34036	2.43987
XP_038387269.1	5.55076	5.50326	6.73083	4.97268	10.9277	4.45927
XP_038387275.1	81.0894	81.5943	89.0884	84.6852	89.7402	82.822
XP_038387276.1	24.9355	28.1671	24.8708	26.1547	26.3059	21.8355
XP_038387280.1	2.47516	4.67858	6.73748	4.62895	7.80138	1.45494
XP_038387281.1	38.5702	33.2246	35.5323	40.1206	36.7913	35.1692
XP_038387283.1	0.3096	0.0811172	1.31058e-07	0.529929	0.0	0.0710218
XP_038387290.1	32.2456	33.6606	37.8348	34.3203	34.9986	37.1691
XP_038387293.1	0.309695	0.274067	0.281243	0.681366	0.335261	0.386579
XP_038387294.1	0.466749	0.120016	0.0	1.38986	0.0	0.178398
XP_038387299.1	10.4893	13.7054	11.7104	13.1866	8.36043	12.4913
XP_038387301.1	0.203847	0.535104	0.0	0.645965	1.9208	0.662341
XP_038387303.1	11.9965	10.9982	12.4032	10.4406	13.1476	11.565
XP_038387304.1	551.136	625.265	521.782	494.372	463.568	482.374
XP_038387305.1	158.502	170.251	151.911	159.649	142.125	168.802
XP_038387306.1	5.72631	2.73717	3.37258	3.23683	3.41958	7.50931
XP_038387311.1	2.47765	3.8426	4.04623	3.18097	3.33282	3.13075
XP_038387312.1	0.44198	0.569536	0.554351	0.0	0.858643	0.762401
XP_038387316.1	24.0541	25.6746	25.9994	27.0895	28.2771	32.2434
XP_038387317.1	0.772323	1.03098	0.97975	0.799063	0.791406	0.705324
XP_038387319.1	0.335446	0.283659	0.720308	0.415054	0.361137	0.0540998
XP_038387322.1	92.5429	90.3993	93.5446	96.2896	90.679	98.1219
XP_038387324.1	5.31809	5.1468	5.50606	7.43006	5.70629	7.75851
XP_038387325.1	135.942	198.88	228.602	210.669	161.624	141.837
XP_038387326.1	0.119532	0.0	0.474472	0.0	0.0	1.77471e-05
XP_038387333.1	18.7696	15.0226	17.1282	15.9891	16.273	17.3061
XP_038387334.1	10.7693	6.54426	7.77419	11.1572	7.86279	14.7963
XP_038387337.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387344.1	6.67572	3.48697	7.93342	5.14667	4.40086	6.42272
XP_038387345.1	53.9271	55.5285	57.3676	50.9898	57.0706	51.9842
XP_038387346.1	30.2013	27.5667	33.5353	32.8076	33.5822	35.5087
XP_038387350.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387351.1	0.341045	0.471483	0.439297	0.304709	0.553973	0.807402
XP_038387352.1	102.538	112.865	131.685	106.397	118.509	82.197
XP_038387353.1	0.0	0.0	0.0	0.00376113	2.50132	0.0
XP_038387355.1	311.005	339.53	308.681	293.014	285.083	268.319
XP_038387356.1	9.27424	8.96196	9.43778	9.01293	9.46567	9.38208
XP_038387357.1	2.91656	2.45956	1.37724	1.85806	4.26127	2.511
XP_038387367.1	11.7879	9.91887	11.5517	10.5586	11.3185	11.0773
XP_038387368.1	15.6202	22.0795	14.7382	15.4481	16.3494	15.2101
XP_038387369.1	0.0	0.0	0.0	0.0	0.0660653	0.0107204
XP_038387370.1	0.61062	0.640807	1.13045	1.96868	1.25334	0.872259
XP_038387371.1	1.35847e-06	0.0	4.43381e-08	1.53058e-09	2.56854e-06	0.0
XP_038387377.1	0.0970816	0.266206	0.0	0.614658	0.379375	0.0520402
XP_038387383.1	2.66194	0.206963	0.111944	0.000461515	0.00388728	9.45188e-05
XP_038387389.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387399.1	0.0	0.0	0.0	0.0	0.00122898	0.0
XP_038387405.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387411.1	463.334	409.257	484.142	335.064	363.512	503.458
XP_038387413.1	5.48326	1.746	3.7104	3.30941	4.82489	5.36659
XP_038387416.1	2.63833	2.42034	3.9116	3.04854	3.95533	2.0443
XP_038387421.1	0.0	0.00885278	0.0	0.0	0.0	0.00912642
XP_038387425.1	73.5088	77.8794	71.6962	70.3238	77.7764	52.7037
XP_038387426.1	0.463411	0.163537	0.265822	0.097732	0.389229	0.433761
XP_038387427.1	3.44933	2.89817	5.44942	2.1765	3.48201	3.56189
XP_038387430.1	0.726959	0.329433	0.513442	0.67215	0.681296	0.554974
XP_038387435.1	2.51047	2.43955	3.13093	3.27767	3.27793	2.76673
XP_038387436.1	4.83224	6.49892	5.77841	6.54929	7.01985	5.89746
XP_038387438.1	0.0	1.47911e-09	4.54394e-10	6.93728e-07	0.48793	5.30342e-09
XP_038387450.1	2.86553	3.06373	2.46047	1.88287	1.82262	3.85145
XP_038387455.1	11.8419	10.5791	10.7239	8.66676	11.2034	8.38797
XP_038387461.1	1.2062	1.00431	0.0	1.90901	2.1964	1.3944
XP_038387463.1	25.2031	25.4259	29.433	25.6623	29.1834	33.4216
XP_038387464.1	37.3027	36.3316	39.0954	40.9175	25.9834	41.0642
XP_038387468.1	0.14306	0.0534467	0.0	0.0969503	0.0	0.318359
XP_038387474.1	2.27868	2.84696	1.98764	2.15866	2.46994	7.05168
XP_038387477.1	78.5874	69.5599	68.3191	72.9261	84.6138	89.6422
XP_038387479.1	23.2742	19.7633	12.2841	15.2145	13.0512	27.9407
XP_038387480.1	0.165764	0.0	0.0	0.0	0.0	0.243805
XP_038387486.1	29.8154	35.7616	30.9098	37.1957	32.7377	35.7259
XP_038387487.1	0.178025	0.135501	0.120656	0.247867	0.139132	0.473915
XP_038387488.1	21.9793	20.0088	17.1862	43.3237	38.79	51.4223
XP_038387489.1	0.0	0.0	0.0	0.0	0.0	0.0255161
XP_038387490.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387508.1	0.122327	0.132273	0.0898913	0.220924	0.181267	0.0812888
XP_038387510.1	0.0	0.0	0.00137261	0.0	4.92373e-08	0.0
XP_038387516.1	50.3089	41.3836	33.6193	29.9808	43.1545	53.6488
XP_038387517.1	3.51038e-09	0.0	4.51973e-09	0.181019	0.0	0.0
XP_038387525.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387530.1	0.0143058	0.0	0.0499513	0.0377595	0.0	0.00820772
XP_038387531.1	0.0816148	0.0337074	0.0711186	0.0179557	0.0239371	0.0664399
XP_038387532.1	10.8793	11.2046	11.7414	10.8114	12.4944	9.66934
XP_038387543.1	34.364	38.5214	35.9155	49.1767	40.9376	40.3631
XP_038387549.1	3.04019	5.19486	5.99797	7.0216	6.66174	4.98081
XP_038387551.1	72.2785	85.2026	88.6192	88.5194	80.2167	80.7601
XP_038387554.1	81.2575	84.1432	90.451	77.5249	91.9158	68.87
XP_038387555.1	294.472	289.946	289.913	272.512	270.187	254.681
XP_038387556.1	9.0598	10.5708	9.2035	10.9147	8.99205	10.5657
XP_038387557.1	0.0107994	0.00819356	0.0392503	0.0569964	0.380039	0.0185597
XP_038387558.1	0.100831	0.145679	0.121214	0.126176	0.0917537	0.341744
XP_038387560.1	0.373431	0.518612	0.326637	0.281114	0.165837	0.651748
XP_038387563.1	6.09937	7.15908	7.81929	8.62646	8.00029	7.71815
XP_038387565.1	9.75539	10.8472	10.1391	11.0815	6.59025	12.3005
XP_038387568.1	0.0	0.0	0.24794	0.0021356	0.211206	0.0
XP_038387573.1	23.0361	27.0528	36.8966	17.5202	31.4037	18.1777
XP_038387581.1	26.31	20.5775	23.5288	16.9548	20.3511	22.4658
XP_038387584.1	0.185407	0.0	0.329691	0.0	0.651757	0.209279
XP_038387585.1	0.547754	0.547746	0.0	0.390502	0.0	0.967538
XP_038387588.1	81.2831	70.9836	59.0046	90.4989	79.1809	120.872
XP_038387589.1	85.2735	65.1171	62.8154	88.8416	88.7344	125.87
XP_038387590.1	92.3873	69.4529	66.4042	98.5523	86.4664	149.384
XP_038387591.1	1.25561	2.58236	4.58619	3.93564	4.01227	0.96637
XP_038387596.1	0.000244911	0.568674	0.197938	0.0	1.3619e-09	0.452596
XP_038387600.1	1.00125	1.26611	2.68177	3.47633	0.655232	2.413
XP_038387602.1	86.1876	95.8173	95.6818	104.26	90.7689	97.5364
XP_038387604.1	32.5463	32.4319	34.6069	26.4633	39.7771	29.0537
XP_038387606.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387607.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387608.1	1.38794e-10	0.0	0.0	0.0	1.63608e-07	8.65389e-06
XP_038387622.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387631.1	0.191895	0.308859	0.0	5.30614e-08	0.0	0.180808
XP_038387636.1	20.1902	24.379	27.0069	28.8608	24.379	15.1266
XP_038387637.1	0.678571	0.223346	0.14465	0.504513	0.0	0.838205
XP_038387651.1	0.0	0.0	1.05885	0.432794	0.0	0.0
XP_038387672.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387679.1	3.99291	5.51878	7.3919	4.10569	4.51397	5.29063
XP_038387680.1	144.392	149.979	136.972	151.042	135.756	123.635
XP_038387681.1	31.579	33.4686	28.8177	37.7699	28.3477	20.0704
XP_038387682.1	58.3392	57.196	56.5231	41.5747	49.5847	46.0603
XP_038387683.1	26.4124	23.2731	22.6365	22.9181	28.8318	25.2977
XP_038387685.1	6.24999e-05	0.061978	0.00011362	6.50478e-05	1.87614e-05	0.688475
XP_038387689.1	0.136405	0.378664	0.259496	0.481224	0.600558	0.109101
XP_038387690.1	0.741084	0.57108	1.11892	1.0354	0.641794	1.12215
XP_038387691.1	1.91229	1.55167e-08	1.1253e-07	3.82525	0.0	0.558136
XP_038387695.1	0.0	0.0	0.0257787	0.0	0.0	0.0
XP_038387697.1	0.0	0.0	0.0	0.0	0.18361	0.0198739
XP_038387698.1	20.0866	19.7053	22.5703	24.6907	22.984	22.31
XP_038387702.1	1.05663	0.972889	0.517232	1.083	1.04626	1.29439
XP_038387707.1	0.230137	0.191583	0.215726	0.269308	0.244978	0.29271
XP_038387708.1	12.6208	9.23599	12.4292	10.2146	8.38522	14.6348
XP_038387709.1	0.532265	0.451658	0.0	1.8475	0.0	0.539313
XP_038387713.1	302.629	368.818	302.578	351.496	285.7	293.011
XP_038387714.1	18.3353	15.7873	19.4067	18.1206	16.7482	21.0914
XP_038387718.1	0.0	0.0	0.0	0.226933	0.101241	0.0972078
XP_038387719.1	0.854545	0.349536	0.739348	1.00727	1.18287	1.11803
XP_038387720.1	7.1815	4.7334	6.29972	5.03475	7.54279	5.72668
XP_038387723.1	21.4007	19.0209	22.4629	19.1682	19.0377	31.7168
XP_038387725.1	87.1807	108.964	101.958	97.7778	89.377	82.5024
XP_038387726.1	2.24043	0.584554	1.63299	3.41685	4.44505	2.23138
XP_038387731.1	9.91264	8.64104	2.15597	3.92536	5.00388	8.68433
XP_038387738.1	0.343224	0.41245	0.0	0.396385	0.0	0.217577
XP_038387740.1	4.43871	4.49214	4.466	4.86308	5.80137	3.9741
XP_038387741.1	22.0019	24.5203	20.1149	35.8354	29.1612	19.7374
XP_038387742.1	0.10719	0.165626	0.153805	0.288465	0.128627	0.150872
XP_038387743.1	86.3345	52.5324	47.8367	37.9699	37.1892	75.1027
XP_038387744.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387757.1	28.1261	26.1946	31.8721	28.6671	33.354	23.1526
XP_038387758.1	0.240425	0.341106	0.315163	0.291954	0.28914	0.280506
XP_038387759.1	17.3852	14.1267	8.43494	16.9401	18.9404	51.3476
XP_038387760.1	0.0632086	0.0276163	0.235751	0.0274876	0.14702	0.0803033
XP_038387761.1	55.7173	49.422	59.6165	49.1484	69.5201	92.5574
XP_038387762.1	8.29386e-10	2.14228e-10	1.29836e-06	1.19786e-07	3.23307e-09	5.14678e-09
XP_038387767.1	0.28121	0.149178	9.27631e-05	0.0	7.49834e-06	0.0952782
XP_038387773.1	6.64224	4.52877	5.32335	6.94444	1.4767	5.45098
XP_038387778.1	4.17446	3.15969	2.22962	4.09511	4.80488	4.36151
XP_038387781.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387786.1	0.74545	0.785326	9.48122e-07	1.1912	2.45926	1.36122
XP_038387790.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387805.1	31.7061	41.8747	43.411	35.3249	50.3081	31.2875
XP_038387808.1	1.89021	2.02163	1.40526	2.16767	2.21747	1.56278
XP_038387810.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387812.1	0.0670102	0.0	0.0	0.0	0.0	0.0723342
XP_038387819.1	1.37409	1.19026	1.48843	1.55777	1.70268	1.19794
XP_038387820.1	4.63694	3.09536	3.89115	6.45903	6.94902	5.63411
XP_038387823.1	4.69466e-08	0.0	0.0	0.0	0.0	2.49856e-08
XP_038387829.1	6.31	8.46849	9.84021	9.87379	7.51664	5.65196
XP_038387831.1	133.167	151.125	162.8	147.168	159.174	127.931
XP_038387832.1	4.48816	5.08961	5.43449	5.45141	4.88551	6.82869
XP_038387833.1	6.2124	7.93878	10.9155	8.36066	9.18166	12.7581
XP_038387834.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387840.1	4.2026e-10	0.0	7.48357e-08	0.0	0.0	4.00968e-10
XP_038387844.1	4.11744e-07	0.293624	0.593085	0.479095	0.29817	0.609879
XP_038387846.1	0.594879	0.155423	0.0911067	0.136379	0.363979	0.67731
XP_038387847.1	153.777	131.286	111.426	94.6424	123.914	121.465
XP_038387848.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387856.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387864.1	2.97115	1.79663	2.84324	1.39648	1.76528	1.78822
XP_038387874.1	8.6092e-07	0.0	0.0	0.0	0.0	0.0
XP_038387882.1	1.81899	6.08917	4.7198	3.96468	6.1853	0.972628
XP_038387883.1	0.0	0.0	0.0	0.0716008	0.0	0.0309072
XP_038387885.1	0.116371	0.053949	0.0529477	0.0801375	0.0712272	0.0348648
XP_038387886.1	0.501762	0.446853	0.0	0.499753	0.490639	0.205339
XP_038387890.1	15.253	17.3903	13.7825	12.872	22.2209	8.7063
XP_038387894.1	0.0	0.0	0.0	1.56701e-09	6.2269e-07	0.0
XP_038387905.1	2.76448	2.57527	4.27579	3.64995	1.6217	5.19926
XP_038387909.1	0.127652	0.259488	0.526162	0.294054	0.195976	0.49962
XP_038387911.1	7.37116e-06	0.0	4.6678e-06	1.71947e-06	3.69724e-06	1.05551e-05
XP_038387916.1	45.4547	44.5202	44.9957	40.2613	43.6929	43.4557
XP_038387917.1	0.0	1.67686e-10	0.0786829	6.01391e-08	4.17078e-06	4.17148e-10
XP_038387937.1	27.0429	19.5638	21.1166	24.4312	29.7364	28.3389
XP_038387940.1	12.9524	13.0054	14.7387	12.5168	12.7908	15.9751
XP_038387941.1	0.17711	0.248707	0.190928	0.491958	0.399958	0.262504
XP_038387944.1	3.72144	4.75493	4.90466	6.20534	4.47921	5.00528
XP_038387945.1	26.3419	30.0397	30.5668	24.6932	28.9298	27.741
XP_038387946.1	33.9464	31.5354	40.5496	35.0119	29.5069	32.362
XP_038387947.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038387954.1	1.99452	2.72412	3.93758	3.0848	3.71632	3.46739
XP_038387956.1	19.3865	18.4402	24.6815	23.4892	28.318	24.9137
XP_038387957.1	8.25534	8.85835	7.27915	8.31891	10.1936	9.69195
XP_038387959.1	26.0133	22.4346	24.4622	24.3135	25.4466	23.6165
XP_038387960.1	0.600278	0.380136	2.03862	3.98028	0.205375	0.902463
XP_038387962.1	24.63	18.0293	27.7546	22.7116	29.8163	22.9684
XP_038387965.1	2.85819	3.20859	3.08424	2.80404	2.63155	3.22554
XP_038387967.1	57.6774	56.3603	59.42	68.8527	70.9701	65.7905
XP_038387969.1	0.0835072	0.120169	0.242699	0.232694	0.244916	0.157207
XP_038387970.1	86.6972	92.8533	90.8864	79.3559	87.1304	74.152
XP_038387971.1	39.1348	41.8656	41.2837	43.2201	44.2101	41.1582
XP_038387972.1	93.3706	85.8548	88.5893	85.0488	89.4333	112.842
XP_038387974.1	0.0367647	0.0272434	0.139784	0.3338	0.300544	0.0418106
XP_038387976.1	0.980038	0.673377	1.25587	0.599609	0.727202	0.74792
XP_038387977.1	0.0	0.0	0.0	0.127284	0.0	0.0137505
XP_038387978.1	0.0	0.0	0.0	0.275942	0.0	0.0
XP_038387980.1	0.0310643	0.0469888	0.0544467	0.0	0.0546544	0.0266408
XP_038387982.1	1.95334	3.16692	2.64685	3.11722	2.92646	2.29313
XP_038387983.1	0.0	0.119297	0.0	0.0	0.0	0.0234394
XP_038387985.1	55.8912	46.6077	61.4052	56.722	65.0605	66.7398
XP_038387986.1	0.739901	0.629663	0.778228	0.603175	0.708442	0.680946
XP_038387987.1	0.0736683	0.0373268	0.0857837	0.0	0.144031	0.0422478
XP_038387988.1	0.0507006	0.0773372	0.0935398	0.0157478	0.03227	0.0702775
XP_038387989.1	3.19102	2.64246	1.82438	3.26863	3.39264	3.30818
XP_038387990.1	0.15724	0.120438	2.95614	1.17132	3.40705	0.141229
XP_038387991.1	0.0	0.0176949	0.0	0.0	0.0	0.0268059
XP_038387992.1	1.05103	1.29168	1.67875	2.01114	1.62922	1.64353
XP_038387994.1	0.0473879	0.00732559	0.0	0.0487224	0.0	0.0316245
XP_038387995.1	2.09001	1.81105	2.79593	3.63991	5.44236	3.0852
XP_038387996.1	0.073583	0.0420017	0.128403	0.0971156	0.0863215	0.0844703
XP_038387997.1	1.29038	1.2895	0.434792	0.23894	0.700898	2.22753
XP_038387998.1	0.0	0.0	0.0	0.0	0.51453	0.493005
XP_038387999.1	0.749277	0.462457	0.0	4.30823	3.07617	0.574621
XP_038388000.1	0.317508	0.223103	0.442148	0.464092	0.629714	0.33939
XP_038388006.1	4.59928	4.37527	3.81777	3.68449	3.79759	3.92984
XP_038388007.1	0.111553	4.92692	0.584452	0.726891	3.31677	4.77688
XP_038388011.1	0.0127405	0.0	0.0	0.0	0.0	0.0
XP_038388012.1	0.0	0.050304	0.0	0.0	0.0	0.0126969
XP_038388013.1	20.3615	11.4042	6.70208	16.5828	15.9733	43.3413
XP_038388015.1	90.2837	78.5329	82.8071	68.5993	72.5434	81.6123
XP_038388016.1	21.7828	15.8717	18.4147	16.5653	17.4143	17.9758
XP_038388017.1	0.0	0.0	0.0	0.0774144	0.0	0.231804
XP_038388018.1	0.104609	0.208351	0.497691	0.474586	0.510853	0.316622
XP_038388020.1	16.8441	12.356	11.8666	8.42285	12.805	9.36841
XP_038388022.1	0.277648	0.124925	0.0	0.0	0.0	0.158413
XP_038388023.1	8.13461	8.80021	8.2007	7.97125	7.99748	9.23845
XP_038388024.1	75.4647	81.2962	85.1368	80.9829	83.1612	68.0458
XP_038388025.1	4.59299	3.65351	1.815	0.686343	1.39188	2.75148
XP_038388026.1	1.22427	1.03846	1.87523	3.83915	10.9496	0.738173
XP_038388027.1	0.697407	1.3745	4.14938	5.38388	1.28207	1.64008
XP_038388029.1	0.331404	0.231488	0.249892	0.187252	0.166568	0.067441
XP_038388030.1	13.3931	10.5602	15.7706	18.1962	16.0356	10.1637
XP_038388033.1	0.0166262	0.0377004	0.0	0.0438557	0.0	0.00950675
XP_038388034.1	0.0409686	0.0620477	0.0478285	0.108092	0.192219	0.0546966
XP_038388035.1	0.0	0.0673922	0.0	0.0	0.0628032	0.0
XP_038388038.1	3.06703	0.975034	0.528816	1.5674	1.29213	1.37342
XP_038388039.1	1.9636	3.82924	7.17995	6.10517	2.50867	3.08583
XP_038388040.1	0.142764	0.554816	0.586126	1.31753	1.172	0.081343
XP_038388041.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038388044.1	0.0	0.0	0.0	0.0832988	0.0	0.0
XP_038388045.1	0.210526	0.0	0.0	0.215973	0.246578	0.225784
XP_038388046.1	0.0	0.324946	4.24438	3.41756	1.78648	0.609418
XP_038388047.1	0.0	0.0	0.0	0.0	0.0	1.36851
XP_038388049.1	0.280294	0.206262	0.186117	0.25089	0.393768	0.206654
XP_038388050.1	0.0	0.0	0.0	0.0	0.0	0.0710583
XP_038388052.1	0.0	0.223565	0.179581	0.663066	0.709528	0.312462
XP_038388053.1	3.76771	3.07069	3.81871	2.39623	2.26136	2.76738
XP_038388054.1	2.9001	3.44844	2.59249	3.24001	1.92645	3.76568
XP_038388055.1	0.0911196	0.14935	0.212907	0.200323	0.0534387	0.121575
XP_038388057.1	0.784162	1.22247	0.843946	0.449007	0.599586	0.98627
XP_038388058.1	70.5727	73.9575	70.1021	69.065	61.9989	78.2654
XP_038388059.1	0.0	0.0512922	0.0	0.0357395	0.0	0.00775098
XP_038388060.1	1.91772	2.31846	2.82879	2.5277	3.46618	1.78862
XP_038388061.1	630.825	659.374	671.953	650.653	639.589	631.507
XP_038388062.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038388071.1	18.8009	19.7574	18.4765	18.305	21.0333	31.2307
XP_038388072.1	79.2244	162.23	134.602	155.0	179.181	87.8684
XP_038388073.1	16.1699	13.5141	17.6331	12.6983	22.0688	15.6275
XP_038388078.1	0.0	0.0	0.0	0.0	1.08813e-08	0.0
XP_038388081.1	27.1094	26.7626	28.2329	28.7577	29.4935	29.5595
XP_038388082.1	59.1378	48.1865	50.2164	49.7454	58.8541	58.9252
XP_038388083.1	4.02488	3.63368	6.52249	7.21319	8.8322	6.72045
XP_038388097.1	18.7874	13.5102	13.1541	17.2485	16.1431	22.9536
XP_038388098.1	163.965	139.538	156.492	176.034	190.52	174.899
XP_038388099.1	54.7292	59.2455	59.8878	70.7697	76.3374	52.9604
XP_038388100.1	2.07377	2.08155	1.21751e-07	2.37547	2.69533	1.97669
XP_038388105.1	4.94217	4.52704	4.57632	5.27324	3.87103	4.7642
XP_038388106.1	4.74835	3.16762	4.70444	8.36064	6.76765	4.23573
XP_038388115.1	37.6467	44.6497	39.9234	38.7944	49.7628	45.9412
XP_038388121.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038388150.1	4.00154	5.35341	6.63535	5.75303	3.31411	6.59962
XP_038388155.1	42.353	30.7356	32.7844	34.3776	26.1478	40.8754
XP_038388166.1	0.346551	0.44535	0.0	0.645695	0.388948	0.450064
XP_038388167.1	0.0	0.0	0.324822	0.0	0.0	0.081581
XP_038388171.1	0.185984	0.219954	0.3585	0.490964	0.275603	0.289501
XP_038388172.1	5.85885	8.02562	6.67217	9.60984	9.39229	7.61021
XP_038388173.1	9.43074	6.77972	11.6666	4.75175	4.6279	8.35833
XP_038388177.1	1.88358	1.6148	1.65313	2.27344	2.15953	1.99665
XP_038388179.1	5.54895	12.5141	2.73757	8.94706	3.87121	7.68723
XP_038388184.1	5.97507e-11	0.0	0.669472	0.675897	7.00755e-05	9.16366e-06
XP_038388188.1	0.335114	0.0525788	0.121269	0.0609786	0.0	0.231593
XP_038388190.1	0.102098	0.461411	0.0	1.2862	0.445678	0.849203
XP_038388193.1	3.06551	3.05735	3.77333	3.78706	3.58487	2.61529
XP_038388194.1	0.099654	0.411176	0.0	0.690298	1.27966	0.548075
XP_038388196.1	7.16719	10.7084	12.8076	16.3359	8.9433	10.6071
XP_038388200.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038388220.1	69.9226	42.8294	54.8073	42.5875	56.3448	62.7069
XP_038388221.1	8.05188	3.69202	4.56638	5.82732	11.1262	8.75214
XP_038388223.1	3.60225	1.67335	1.61712	3.03677	6.83749	3.87147
XP_038388229.1	33.6112	34.6995	37.3482	62.1987	32.5112	38.8093
XP_038388231.1	13.151	7.24027	17.7899	12.5257	10.8531	20.9724
XP_038388232.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038388243.1	5.80465	6.25298	3.21493	6.60826	6.17648	6.77035
XP_038388245.1	332.472	293.109	223.027	214.477	262.096	270.859
XP_038388247.1	0.0	0.051897	0.0	0.0723289	0.0482334	0.00784269
XP_038388248.1	27.147	18.2536	16.8336	13.7461	15.2808	31.8284
XP_038388249.1	1.46435	0.981599	0.351187	0.614877	1.1977	1.54354
XP_038388253.1	0.0	0.0	0.0	0.0	0.388431	0.0635062
XP_038388257.1	5.93788	3.45621	1.50519	4.8092	0.0	4.71713
XP_038388267.1	138.2	119.897	154.912	119.289	114.707	128.398
XP_038388271.1	8.11362	6.29917	5.87669	9.50222	11.1206	11.0702
XP_038388275.1	7.09256	4.84806	4.45377	5.11492	5.55346	7.46531
XP_038388276.1	0.150063	0.00310991	1.89775	11.4013	39.9276	3.38657
XP_038388295.1	1.0643	0.382536	0.776767	0.128791	0.588612	0.55365
XP_038388297.1	2.45902	2.27265	3.96212	0.742489	3.31084	3.49995
XP_038388304.1	18.9308	25.0966	28.2281	39.6145	33.0652	18.8507
XP_038388306.1	22.7481	20.6138	21.7769	22.8833	28.2488	25.2167
XP_038388307.1	6.61626	7.75653	8.85148	9.83135	10.5751	7.23151
XP_038388322.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038388325.1	100.745	124.482	120.293	140.694	150.73	131.382
