GeneID	Heart_rep1	Heart_rep2	Heart_rep3	Heart_rep4	Heart_rep5	Heart_rep6
NP_954607.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_954608.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_954609.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_954610.1	0.0	0.0	0.175105	0.0907824	0.0	0.0
NP_954666.1	11.1133	12.6259	13.7573	11.4253	9.08399	12.9416
NP_954667.1	57.947	56.4245	51.3206	57.2049	42.091	55.8542
NP_954669.2	17.9764	12.5096	13.7094	13.4375	9.82158	17.3741
NP_954670.2	2.58921	2.62895	2.68831	2.24606	2.40493	2.4747
NP_954671.1	1.24742	2.27142	3.98189	0.889204	1.09741	3.59248
NP_954677.2	21.2907	20.2934	19.595	19.9458	18.6019	18.669
NP_954678.1	0.681877	0.965028	6.36592	0.414212	0.404228	0.3556
NP_954691.3	0.832793	0.521057	1.60731	0.0	0.419333	1.27285
NP_954692.2	0.230456	0.276836	0.19728	0.252493	0.390806	0.362563
NP_954700.1	2.07927	1.54604	1.19936	1.96965	1.63519	1.02608
NP_954703.1	0.0	0.217457	0.0	0.0	0.0	0.0
NP_954706.1	12.0221	11.8134	12.2904	11.676	11.288	14.1016
NP_954707.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_954859.1	0.0	0.0	0.0520911	0.0	0.0	0.0
NP_954860.1	0.0185238	0.0	0.047373	0.0511253	0.0227438	0.0427518
NP_954862.2	0.0	0.0303316	1.03455	0.0	0.0	0.0
NP_954865.1	27.537	27.4563	30.3557	26.2121	27.1528	28.5311
NP_954866.2	0.135754	0.0255327	0.0529541	0.0	0.0239298	0.021147
NP_954887.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_954888.1	32.8138	30.0005	29.0575	33.0037	28.6788	38.9571
NP_954891.1	54.0125	50.8874	49.4824	42.5912	45.8542	43.7421
NP_954985.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_955005.2	15.3877	17.6086	15.2755	14.6971	12.6597	14.8585
NP_955007.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_955008.2	1.19254	1.62132	0.852916	0.909021	0.374251	1.28015
NP_955009.1	3.12329	3.66908	2.90366	4.04334	2.03276	1.27517
NP_955010.1	11.6938	14.5749	10.373	10.8216	11.5301	3.0357
NP_955013.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_955014.2	8.58616	9.94804	6.78201	5.55749	4.96805	6.83283
NP_955015.1	7.40268	6.71021	13.1327	8.65878	5.87666	9.93973
NP_955018.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_955020.2	0.438178	0.730154	0.723745	0.48148	0.524081	0.695072
NP_955023.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_955396.2	0.0	0.0	0.0	0.0	0.00813566	0.499988
NP_955398.3	0.326482	0.223559	0.622246	0.165169	0.255822	0.125555
NP_955402.1	0.784434	1.20562	2.61875	0.354395	0.430899	0.292879
NP_955403.2	0.0	0.0	0.0403884	0.0	0.0	0.00937114
NP_955405.1	5.99445	5.35774	7.29071	6.78816	9.44461	7.47415
NP_955408.1	11.8936	9.9995	11.3598	11.7184	10.8847	10.2762
NP_955410.1	15.1953	16.7829	14.3406	15.692	15.6807	14.5665
NP_955412.1	128.442	142.289	123.432	132.154	146.988	131.137
NP_955414.1	17.199	15.4191	14.8444	19.3471	15.1124	13.707
NP_955416.1	500.954	525.963	516.494	511.84	525.153	496.567
NP_955417.1	109.931	113.14	135.541	109.078	114.478	102.984
NP_955418.1	171.152	159.048	157.669	163.073	167.571	165.318
NP_955419.1	18.8738	18.9848	19.3558	21.4575	21.2656	17.2759
NP_955420.1	28.7899	24.5512	27.8818	23.0636	19.5449	17.6126
NP_955421.1	5.26996	4.19119	5.5281	6.04865	5.80367	5.58456
NP_955422.1	27.2429	23.8118	22.6667	29.2488	13.3424	39.8119
NP_955423.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_955424.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_955425.2	34.1533	33.3783	34.0067	35.638	34.1278	31.9303
NP_955428.1	4.79544	3.66989	5.81397	6.36513	3.73682	4.81317
NP_955429.1	0.252561	0.552659	0.646017	0.419707	0.379028	0.491683
NP_955430.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_955433.1	3.27413	2.32583	1.29276	1.72565	1.96312	1.37801
NP_955434.1	0.0	0.0	0.0	0.0	0.272485	0.0
NP_955437.2	15.3702	18.2056	18.0377	16.5904	16.1909	16.9745
NP_955438.2	0.045455	0.0	0.0	0.0129943	0.0329212	0.0
NP_955440.1	7.97813	5.73562	7.92946	7.17932	7.38936	6.43976
NP_955442.1	0.439865	0.242661	0.753373	0.254564	0.211489	0.217776
NP_955444.2	25.0391	22.8325	23.1496	23.2174	24.2518	23.9967
NP_955454.1	0.0	1.21429	0.095574	0.584244	0.165141	0.911177
NP_955518.1	5.23833	5.25356	5.05236	3.58769	5.14445	4.9838
NP_955520.1	9.69898	8.49941	4.8022	7.02582	8.15198	8.06097
NP_955750.1	3.73404	1.81252	3.79413	3.03569	3.12277	1.52057
NP_955762.1	0.595082	0.224056	0.963222	0.353525	0.356571	0.556489
NP_955764.1	0.613604	0.385099	0.391061	0.354359	0.248232	0.387795
NP_955765.1	0.0264597	0.0377934	0.0649132	0.0386588	0.0441024	0.0
NP_955769.1	7.71743	10.3709	5.37431	5.85136	3.88921	5.13989
NP_955770.1	10.922	12.4976	11.2238	9.80432	7.54652	9.80065
NP_955771.2	0.0291882	0.0380863	0.064763	0.0888367	0.0364722	0.0
NP_955783.1	0.76407	1.11843	0.689301	0.627272	0.831983	0.68374
NP_955784.1	0.101061	0.0805862	0.0963964	0.0980116	0.0967616	0.0486686
NP_955788.2	4.47255	4.35057	4.99233	4.66824	6.6046	4.8938
NP_955789.2	455.508	458.072	460.432	472.102	429.601	463.15
NP_955790.1	0.0	0.0282642	0.0	0.0117783	0.178721	0.0213064
NP_955792.1	3.17014	6.02338	4.60869	4.30752	0.945691	3.14911
NP_955793.1	4.01292	4.24767	2.33903	2.87337	2.01498	1.74315
NP_955794.1	997.842	925.787	945.418	962.068	1038.33	1128.1
NP_957678.1	11.9535	15.0782	9.74102	13.8109	9.18184	11.0425
NP_957679.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_957688.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_957695.1	0.0272888	0.0	0.0247348	0.0	0.0	0.0
NP_957707.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_957708.1	14.4738	13.4476	11.2033	12.7184	7.61343	14.3077
NP_957710.2	0.0	0.0363234	0.0	0.0	0.0341796	0.0301256
NP_958427.1	0.0	0.150222	0.0	0.0	0.353452	0.124654
NP_958428.2	0.0	0.0279304	0.0242462	0.0456627	0.0666875	0.0281162
NP_958742.2	1.06632e-05	0.0	0.347871	0.0	0.0	0.0
NP_958743.1	0.752245	0.939445	0.29173	0.162046	0.424249	0.404853
NP_958746.1	13.9736	13.0391	11.6898	19.7138	7.91242	13.8433
NP_958748.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_958751.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_958755.1	0.133219	0.255843	0.224063	0.066993	0.149337	0.185185
NP_958756.1	1.17211	0.959203	1.4738	1.03985	0.0	1.33826
NP_958758.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_958759.2	0.0	0.0	0.0714028	0.0	0.0	0.0449464
NP_958761.1	1.71874	1.79138	2.1456	1.4812	0.948645	2.20246
NP_958762.2	0.0	0.0395491	0.0	0.119168	0.0	0.0304166
NP_958763.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_958764.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_958808.1	11.5121	16.1883	11.1034	10.7923	8.51448	7.83131
NP_958811.2	0.00170513	0.0	0.0	0.0	0.0	0.0
NP_958812.3	0.0	0.0	0.479505	0.0	0.0	0.886303
NP_958813.1	0.141275	0.0859728	0.0151302	0.0	0.0	0.0264175
NP_958818.1	985.579	1062.43	1101.38	1047.94	1099.05	1118.34
NP_958821.1	0.0	0.466206	0.420036	0.75663	0.0	0.118276
NP_958822.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_958824.2	19.8523	21.5636	18.9364	18.328	21.6464	17.2622
NP_958826.1	0.0	0.0	0.0	0.0350623	0.0	0.0
NP_958827.1	0.0	0.0772903	0.0871576	0.0	0.0	0.0
NP_958828.1	0.0	0.0	0.183835	0.0	0.0	0.0
NP_958829.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_958926.1	0.622776	2.41431e-10	1.66599	0.988544	0.500248	1.02476
NP_958927.2	4.57836	4.42664	8.63929	8.77051	3.93754	9.29798
NP_963288.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_963289.3	0.0	0.0278585	0.0719445	0.0145696	0.0	0.0230392
NP_963854.1	30.6724	29.6629	26.2441	27.4998	28.1806	30.2136
NP_963855.2	0.0	0.0567973	0.0	0.0135198	0.0684674	0.0693986
NP_963856.1	1.83089	1.91503	1.54685	1.37872	1.4254	1.94795
NP_963902.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_963903.2	2.72488	3.58885	3.66973	3.34558	2.68048	3.65733
NP_963904.2	1.28194	0.616462	0.588149	0.374819	0.507495	0.853757
NP_963905.1	0.0	0.0	0.0536102	0.0	0.0	0.0
NP_963909.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_963966.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_963999.2	7.47326	7.27147	9.18294	8.28447	5.07337	9.13411
NP_964000.2	16.3864	16.7893	16.5607	21.8233	10.6874	17.339
NP_964001.2	0.909181	1.00395	1.37787	0.934596	0.245409	0.798015
NP_964002.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_964003.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_964004.1	1.23752	1.3295	2.48017	1.6829	0.969249	1.59411
NP_964005.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_964006.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_964007.2	0.0	0.0466178	0.0	0.050703	0.0	0.0460665
NP_964008.2	9.37758	3.02937	5.75583	7.8474	5.05005	0.973876
NP_973717.1	10.6148	10.8171	9.56711	11.1537	10.7169	12.343
NP_973719.1	0.437968	0.645706	0.36742	0.399424	0.617392	0.224215
NP_973720.2	14.1088	15.4958	17.086	14.7962	16.8722	15.544
NP_973721.1	0.0353218	0.0845488	0.0	0.0	0.0255173	0.0171993
NP_976065.1	0.0	0.0	0.122068	0.0	0.0	0.0
NP_976077.2	0.0	0.0	0.0	11.1115	0.0	0.0
NP_976078.1	0.0606631	0.0732942	0.127773	0.0524715	0.176417	0.0597768
NP_976080.1	64.7056	62.342	61.7452	58.623	64.4014	56.6029
NP_976085.1	0.0345286	0.0754413	0.185151	0.101418	0.207466	0.0357933
NP_976220.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_981933.1	0.0	0.0	0.0530214	0.0	0.0	0.0847831
NP_981954.2	0.104847	0.122811	0.15582	0.072861	0.058028	0.0922892
NP_981955.1	43.1557	45.8234	26.5536	35.6145	35.7075	33.0644
NP_982296.2	0.117373	0.486839	0.3506	0.0842499	0.498573	0.554884
NP_987074.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_987075.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_987076.2	8.5018	9.34866	7.75094	9.24879	8.03474	9.9383
NP_987077.1	0.0	0.0	0.0	0.0781808	0.0	0.0
NP_987103.1	25.865	23.4757	22.4605	24.5665	18.3818	24.5325
NP_987104.1	0.0	0.0	0.0269723	0.0	0.0	0.0428541
NP_988843.3	3.09637	8.21676	406.144	0.0	15.084	0.0
NP_988991.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_991338.1	0.0415283	0.0	0.0851259	0.0	0.102693	0.0901171
NP_991352.2	0.0501864	0.0213144	0.0266111	0.0374624	0.0311052	0.0382152
NP_991364.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_991379.3	0.0931341	0.135708	0.138472	0.266301	0.0285904	0.123678
NP_991388.2	0.104978	0.0988913	0.214941	0.166146	0.221967	0.147321
NP_991389.1	1.29545	0.917528	3.58431	1.64466	0.929372	1.91669
NP_991391.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_991392.1	0.0	0.0200363	0.0933275	0.126257	0.0749615	0.132665
NP_995316.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_996257.1	148.814	116.906	128.424	105.882	92.9119	146.0
NP_996258.1	0.0896973	0.0466819	0.166969	0.255678	0.0369284	0.0650511
NP_996260.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996552.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996558.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996559.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996727.2	11.9105	11.2023	10.6752	11.5153	12.8937	8.72464
NP_996728.1	65.9948	70.108	70.6225	44.5271	97.6191	61.9345
NP_996732.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996733.1	148.931	149.752	154.697	146.593	138.732	144.278
NP_996750.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996751.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996752.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_996753.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996754.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996755.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_996764.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996779.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996780.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_996786.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996807.1	95.262	78.3535	84.8245	82.0752	62.0276	93.7885
NP_996833.1	32.2375	33.4909	24.3068	16.6744	24.1143	25.513
NP_996856.1	0.0480726	0.0476054	0.0328053	0.0830969	0.0	0.105013
NP_996858.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996883.1	4.75171	5.50926	6.76249	4.70266	4.3218	4.80459
NP_996891.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_996894.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996899.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996900.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996901.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996902.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996903.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996904.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996905.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996906.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996907.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996908.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996909.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996910.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996911.1	0.0	0.0	0.0464176	0.0	0.0	0.0
NP_996912.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996913.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996914.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996988.2	72.7492	90.1403	104.672	128.11	66.4307	121.742
NP_996992.1	1.36966e-07	0.0	0.0864353	0.0	0.0	0.0699516
NP_996993.1	6.78093e-05	0.000202717	0.563837	4.28252e-07	0.716339	5.41814e-10
NP_997014.1	0.0	0.0	0.0	0.133186	0.0	0.0
NP_997015.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997016.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997017.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997018.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997019.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997020.3	0.0	0.0	0.0	0.0	0.0	0.0
NP_997021.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997022.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997023.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997024.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997025.1	0.0	0.0	0.0458455	0.0	0.0	0.0
NP_997026.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997027.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997028.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997029.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997030.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997033.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997034.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997036.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997037.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997038.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997039.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997040.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997041.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997042.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997043.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997044.2	2.23907	1.36057	2.37914	1.63618	1.60947	2.033
NP_997045.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997058.2	0.0657279	0.0	0.122324	0.0	0.0	0.0
NP_997059.1	4.0049	3.07765	4.5652	3.47267	2.90981	5.43133
NP_997084.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997085.2	0.340166	0.483495	0.491074	0.597354	0.209746	0.600036
NP_997089.1	2.35859	2.46292	2.78187	2.23975	1.62161	3.47205
NP_997090.1	55.6457	47.9899	46.3326	52.4994	42.6888	55.9009
NP_997091.3	0.016177	0.0	0.0220827	0.0448307	0.0	0.0
NP_997092.1	2.06491	2.17516	3.71422	3.6513	2.13724	5.96485
NP_997095.1	7.45493	8.34356	9.90258	7.05138	5.25102	7.69143
NP_997099.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997100.1	11.9127	12.7614	9.18807	6.09741	11.5386	12.8129
NP_997102.2	0.638088	0.984469	0.588864	1.92194	1.39746	1.13389
NP_997106.1	1.53045	1.85723	1.98025	1.74241	1.07826	2.50041
NP_997107.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997110.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997112.1	89.1339	83.1818	121.89	129.933	57.8502	150.764
NP_997113.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997114.1	0.0	0.646209	1.03663	1.64036	0.389682	1.32314
NP_997116.1	0.0491156	0.0967997	0.0335351	0.0341661	0.0	0.0267471
NP_997117.2	13.1359	10.5511	13.9082	8.5924	7.4115	10.7415
NP_997118.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997119.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997122.1	10.3516	12.6142	8.34242	8.1759	9.27341	8.63557
NP_997123.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997125.2	0.163977	0.377306	0.265742	0.594731	0.0718188	0.526319
NP_997126.2	0.0175847	0.0362609	0.00799656	0.0134444	0.00962815	0.0
NP_997127.1	0.0300011	0.126413	0.188989	0.11175	0.0453955	0.195814
NP_997129.1	0.0	0.914319	0.660889	0.731286	1.44831	1.85448e-09
NP_997131.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997132.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997136.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997137.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997143.1	0.0	0.0	0.00709653	0.0	0.0	0.0
NP_997144.1	0.0	0.0	0.0	0.0	0.0	0.0348705
NP_997145.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997150.1	0.892238	0.729957	0.978575	0.348071	0.540925	1.62361
NP_997151.2	0.0305031	0.0	0.0	0.0	0.0188119	0.0
NP_997154.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997155.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997156.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997158.1	0.0	0.0	0.0	0.534375	0.0	0.0
NP_997159.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997160.1	0.389353	0.218594	0.634567	0.172977	0.355208	0.581997
NP_997161.1	0.152327	0.296128	0.200928	0.0986858	0.255882	0.18128
NP_997162.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997163.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997164.1	0.0344446	0.0	0.0119546	0.0	0.0	0.0191027
NP_997165.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997181.1	1.41196	2.10243	3.17779	1.11211	2.19229	2.79388
NP_997184.1	7.4989	7.16251	7.75285	7.68039	4.78535	7.6153
NP_997406.1	1911.1	1890.51	2295.29	1842.27	1362.13	2187.31
NP_997407.1	0.0	0.0	0.0	0.104227	0.0	0.0
NP_997408.2	41.6146	46.8778	33.1304	37.659	32.1743	33.8952
NP_997410.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997413.2	1.66709	1.57922	1.53964	1.55317	1.06405	2.29642
NP_997414.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997416.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997420.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997421.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997422.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997423.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997424.1	0.315672	0.983348	1.96291	2.27087	0.385727	1.19223
NP_997426.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997427.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997428.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997429.2	0.0543573	0.282391	0.148646	0.153463	0.0672876	0.0
NP_997430.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997431.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997433.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997434.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997435.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997436.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997438.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997439.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997440.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997441.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997442.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997443.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997444.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997445.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997446.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997448.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997449.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997450.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997451.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997454.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997455.1	0.0	0.0	0.0	0.0	0.0	0.0676441
NP_997456.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997457.1	0.0	0.0	0.0	0.0	0.0	0.090204
NP_997458.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997466.2	0.0687648	0.0605435	0.179878	0.0158444	0.042394	0.0876359
NP_997469.1	0.0	0.0	0.0	0.0	0.0	0.0199712
NP_997470.2	28.877	48.9209	31.0912	23.8146	32.7191	27.3546
NP_997471.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997472.2	96.2928	101.369	91.9026	91.3031	108.936	95.1767
NP_997473.2	3.64632	5.06191	2.39015	3.80207	3.19056	3.07709
NP_997474.1	106.326	99.809	101.635	100.478	103.163	125.976
NP_997475.1	167.996	154.081	167.983	51.2611	147.249	44.5822
NP_997476.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997477.1	191.457	218.552	181.47	203.106	212.133	206.304
NP_997478.1	10.5474	4.39706	5.81315	7.19615	7.92636	6.05838
NP_997479.1	44.4159	51.8969	49.8309	48.4887	55.3595	53.9524
NP_997480.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997481.2	0.935317	1.74733	0.619628	1.14488	0.349482	1.02629
NP_997482.2	5.42636	4.75385	6.97146	5.68866	6.18857	4.73642
NP_997483.1	3.94435	2.8189	2.99842	3.39508	3.27964	3.80517
NP_997484.1	49.3555	46.2929	47.0777	43.0953	44.0257	43.8087
NP_997485.2	43.3825	38.8199	45.4431	33.3144	43.0465	32.7805
NP_997486.2	0.398955	0.893956	0.24	0.754335	0.538174	0.280324
NP_997487.1	0.0	0.0	0.0	0.0	0.0	0.0144116
NP_997488.2	0.748815	0.519648	1.11829	0.460376	0.940528	0.672943
NP_997491.2	0.0	0.0	0.0	0.00712678	0.0	0.00305841
NP_997492.2	26.3329	23.1381	28.6516	24.3957	23.3461	24.3216
NP_997494.1	9.65127	10.1085	8.61039	10.385	9.50539	8.0669
NP_997495.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997496.1	0.0	0.24612	0.209929	0.075285	0.0	0.182302
NP_997497.2	63.5166	62.6576	57.3078	57.2896	62.1846	56.7903
NP_997499.2	8.45247	6.26764	9.67537	6.66233	5.52531	6.15981
NP_997500.1	7.22335e-10	0.160763	0.0	0.0163513	0.0394146	0.0627248
NP_997502.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997503.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997504.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997505.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997506.1	1.94738	1.13625	3.24872	1.15261	0.788246	3.542
NP_997507.1	8.44722	11.6754	10.3589	5.04853	4.43568	15.526
NP_997508.1	1.15674	1.61597	1.73649	0.976383	1.36078	2.30802
NP_997514.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997515.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997519.2	1.51688	0.754635	2.43999	0.521394	0.467095	1.03831
NP_997531.1	7.81421	6.82816	11.6966	7.44499	6.32999	7.71127
NP_997532.1	103.937	90.3118	61.0711	86.6344	78.3435	49.0422
NP_997534.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997535.2	0.376732	0.702383	0.168506	0.0	0.0915619	0.224408
NP_997536.1	1.99255e-08	5.03482e-09	1.47702e-10	0.0	0.0	0.00399718
NP_997537.1	1.04097	3.54408	2.11715	1.5571	2.07686	0.745553
NP_997538.1	1.24044	1.50554	2.70401	0.85316	1.03047	1.70762
NP_997540.2	0.0231853	0.0	0.0914396	0.082803	0.0918324	0.0
NP_997541.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997548.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997550.1	9.2821e-10	0.0416422	0.175256	0.0	0.0	0.0
NP_997551.1	0.0104507	0.020923	0.0427871	0.0577635	0.0	0.0228371
NP_997554.2	1.06247	1.06095	0.755613	0.904088	0.83079	1.10369
NP_997557.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_997560.3	5.46842	6.11906	2.43317	7.31671	3.19419	5.01772
NP_997566.2	0.0	0.0396861	0.0	0.0	0.0	0.0
NP_997575.2	12.4793	13.1522	14.7242	10.9848	8.63151	12.1577
NP_997576.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997577.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_997578.1	0.330338	0.207074	0.242555	0.230516	0.191729	0.32857
